Beseda,Števec
najti,30
preteklost,30
nadaljevati,30
problematika,30
posamezen,30
trd,30
odprt,30
a,30
odgovornost,30
10,30
znan,30
amandmajati,30
okoli,30
kup,30
mvkje,30
smiseln,30
urejati,30
amandmaj,29
tisoč,29
izvršen,29
imenovan,29
veda,29
finance,29
kadarkoli,29
pomagati,29
splošen,29
itd,29
mesto,29
razlagati,29
vsakič,28
meja,28
vsebinski,28
večkrat,28
zavedati,28
dovoliti,28
narejen,28
pamet,28
kakorkoli,28
dom,28
nalog,28
upraven,28
včasih,28
čez,28
pristojen,28
uprava,28
vseeno,28
korak,28
nobeden,28
volja,27
žeti,27
nekje,27
gospa,27
nikamor,27
vodja,26
popraviti,26
plenaren,26
razum,26
malce,26
pooblastiti,26
napaka,26
zahtevati,26
ukrep,26
češ,26
zdravje,26
hip,26
sklicati,26
zagovarjati,26
prepričati,25
varnosten,25
organizirati,25
današnji,25
akt,25
voditi,25
kolikor,25
spremljati,25
spreminjati,25
vsebina,25
logika,25
podpirati,25
moč,25
preveč,25
20,25
kol,25
dilema,25
dolgotrajen,25
odpirati,25
reševati,25
srce,24
drugje,24
vloga,24
oblika,24
ideja,24
istočasen,24
premalo,24
potekati,24
rebalans,24
kam,24
nad,24
oseba,24
seznaniti,24
marsikaj,24
teden,24
zasedanje,24
nastal,24
magnetogram,24
fiskalen,24
priprava,24
omenjati,24
odločanje,24
natančen,24
raje,24
dejanje,24
drža,23
praktičen,23
pripravljati,23
prisoten,23
razmera,23
par,23
nekak,23
jutro,23
direktor,23
omenjen,23
človekov,23
fond,23
obravnava,23
pisati,22
prehrana,22
majhen,22
delovanje,22
doseči,22
dostikrat,22
očitati,22
živeti,22
župan,22
reforma,22
kdorkoli,22
poročiti,22
prekiniti,22
priznati,22
gospodarski,22
vesel,22
zapisnik,22
informacija,22
5,22
rok,22
prinesti,22
volitve,22
očitek,22
takle,21
zakonodajen,21
zakonski,21
potegniti,21
nacionalen,21
janša,21
opredeliti,21
pozivati,21
okvir,21
dz,21
poskušati,21
poziv,21
kazati,21
neposreden,21
želja,21
hvalahvala,21
dogovoriti,21
uspel,21
nerazumljiv,21
obdobje,21
greda,21
odgovoriti,21
varnost,21
razmerje,21
glasovanje,21
iskati,21
zapisati,21
zapreti,21
podati,20
predavanje,20
urejen,20
napačen,20
omogočiti,20
zapisan,20
vzeti,20
datum,20
napisati,20
banka,20
glava,20
sovražen,20
ljubljana,20
ponoviti,20
gospodarstvo,20
razmišljanje,20
nekorekten,20
celoten,20
bodisi,20
proceduralen,20
pogled,20
prazen,20
mnog,20
pozabiti,20
vmes,20
življenje,20
oglašanje,20
mandatnovolilen,20
realen,20
dosti,20
število,20
zgled,20
prijaviti,20
slika,19
fih,19
počelo,19
težava,19
načelen,19
oba,19
padel,19
dama,19
vložiti,19
drag,19
veza,19
integriteta,19
skrb,19
dvotretjinski,19
evropa,19
kakršen,19
pozvati,19
proces,19
civilen,19
podpis,18
zgolj,18
stanje,18
zaprt,18
povečati,18
medij,18
spoznati,18
lepahvala,18
orodje,18
razmislek,18
zbornica,18
nor,18
bog,18
najmanj,18
bivši,18
ever,18
ogromen,18
pozoren,18
papir,18
odnos,18
aktiven,18
nastop,18
nasproten,18
pooblastilo,18
janez,18
pristojnost,18
premoženje,18
kriv,18
ustvarjati,18
popravljati,18
vabiti,18
večnost,18
misel,18
razmisliti,18
odgovarjati,18
rešen,17
smatrati,17
diskutirati,17
normalen,17
slovenka,17
hiša,17
itn,17
vodilo,17
hrana,17
kakršenkoli,17
generalen,17
neumnost,17
preiskava,17
zgodovina,17
mednaroden,17
nizek,17
zmeniti,17
spoštovanje,17
pravilo,17
fakin,17
unija,17
naročiti,17
ostati,17
ugotovitev,17
romski,17
absoluten,17
30,17
približen,17
razpolaga,17
sporočilo,17
bolje,17
mimogrede,17
hud,17
nevladen,17
dolžen,17
ter,17
najemniški,17
dvakrat,17
90,16
zunanji,16
resolucija,16
stečajen,16
reševanje,16
pozen,16
naročilo,16
občutek,16
sklican,16
zlorabljati,16
logičen,16
vleči,16
združen,16
postavka,16
bančen,16
predstaviti,16
3,16
ustrezati,16
zamera,16
poleg,16
priporočiti,16
visok,16
počasi,16
držati,16
glaven,16
reden,16
center,16
pravilen,16
pritisk,16
nivo,16
največkrat,16
pot,16
postopkoven,16
plačevati,16
končan,16
kupiti,16
kandidirati,15
umakniti,15
2,15
povedan,15
instrument,15
ba,15
dokumentacija,15
napisan,15
namesto,15
članica,15
starš,15
funkcionar,15
predvidevati,15
migrant,15
načrt,15
neprofiten,15
uvod,15
včeraj,15
vložen,15
samostojen,15
referendum,15
pobuda,15
12,15
naslov,15
milijon,15
8,15
dodati,15
podpredsednik,15
