Beseda,Števec
zaslužiti,28
pripravljen,28
zagotovo,28
čim,28
predlagatelj,27
včeraj,27
dajati,27
1,27
sindikat,27
izvajati,27
širok,27
lopov,27
dodati,27
nesprejemljiv,27
vrniti,27
milijard,27
dvorana,27
zdajl,26
uvod,26
uprava,26
pet,26
neverjeten,26
povečevati,26
zgodovina,26
manj,26
posledica,26
meja,26
vesel,26
doseči,26
nehati,26
volitve,26
nikakor,26
praviti,26
invalidski,26
velikokrat,26
posamezen,26
pozitiven,26
predstavljati,26
poleg,26
znižati,26
40,26
razvoj,25
obraz,25
zanimati,25
davek,25
karkoli,25
sektor,25
vpliv,25
kmet,25
število,25
sposoben,25
2013,25
približen,25
ura,25
center,25
društvo,24
pravosoden,24
veja,24
kredit,24
zavajati,24
napisati,24
povezan,24
žalosten,24
reševanje,24
primeren,24
rabiti,24
šele,24
morda,24
rast,24
opozorilo,24
100,23
začet,23
napačen,23
postaviti,23
majhen,23
pravičnost,23
mimo,23
družinski,23
neokusen,23
5,23
prinesti,23
rebalans,23
prejemnik,23
ljubljana,23
teči,23
skrivati,23
slovenec,23
janez,23
doba,23
demokratičen,23
držati,22
zame,22
ogromen,22
motiti,22
kontekst,22
plačan,22
zadovoljen,22
napaka,22
podpredsednica,22
200,22
omrežje,22
direktor,22
organ,22
le,22
tokrat,22
pisati,21
struktura,21
čez,21
namenjen,21
privilegiran,21
50,21
super,21
začetek,21
zujf,21
vrednost,21
medij,21
član,21
upoštevati,21
verjeten,21
ukrepati,21
kršitev,21
nizek,21
veljati,21
zavod,21
nad,21
funkcioniranje,21
2015,21
katerikoli,21
greda,21
stati,21
napisan,20
preprečiti,20
zraven,20
ogrožen,20
razočaran,20
delovati,20
posebej,20
uvedba,20
všečen,20
tikati,20
pogodba,20
cerar,20
30,20
čakati,20
pokazati,20
neodgovoren,20
veber,20
njegov,20
neprestan,20
razlika,20
pomeniti,19
izhajati,19
odstavek,19
časoven,19
učinek,19
srce,19
preživeti,19
sedanji,19
urediti,19
definitiven,19
informacija,19
sodnik,19
spreminjati,19
smel,19
janša,19
dokazati,19
srečevati,19
soden,19
celoten,19
papir,19
obremenitev,19
zapreti,19
podpredsednik,19
ponosen,19
okoli,19
odgovarjati,19
izboljšati,18
kazati,18
voditi,18
prostor,18
postati,18
kakršen,18
vojak,18
peticija,18
odločati,18
precej,18
pozoren,18
10,18
izvoliti,18
razlagati,18
podsistem,18
naveden,18
glas,18
znotraj,18
25,18
20,18
möderndorfera,18
7,18
živet,18
nepremičnina,18
obravnava,18
peljati,18
razložiti,18
posvojitev,18
nerazumljiv,18
mandati,18
pridelati,18
doslej,18
kakršenkoli,18
razpravljavec,18
vendarle,18
zahteva,18
praven,18
vplivati,18
lasten,18
zaposlitev,17
preteklost,17
sodba,17
nositi,17
predloga,17
ocenjevati,17
sporazum,17
korupcija,17
pokojninski,17
sprejetje,17
status,17
koalicijski,17
600,17
nadaljevati,17
6,17
institucija,17
kam,17
višek,17
nula,17
dama,17
stalen,17
generacija,17
varnost,17
2014,17
mir,17
glaven,17
okrog,17
tema,17
jutro,17
obrtnopodjetniški,16
podpora,16
nekje,16
spomniti,16
odličen,16
rob,16
minuta,16
rečen,16
prejemati,16
vezan,16
slovenka,16
povezava,16
oprostiti,16
luknja,16
pol,16
odnos,16
4,16
oče,16
davkoplačevalec,16
pravosodje,16
ostati,16
obresti,16
najmanj,16
a,16
bruhanje,16
manipulirati,16
poiskati,16
analiza,16
avstrija,16
proceduralen,16
smejati,16
osnoven,16
misel,16
postavljen,16
delodajalec,16
preživetje,16
partner,16
prvič,16
nacionalen,16
reforma,15
plačilo,15
pozivati,15
dolžnost,15
prispevek,15
sramoten,15
obremeniti,15
zakonodajen,15
sedajl,15
mafija,15
njen,15
kriza,15
posloven,15
izključen,15
skrb,15
združba,15
zmotiti,15
vnukinja,15
nastal,15
vrteti,15
ponoviti,15
izven,15
narejen,15
kompleten,15
dejanje,15
sto,15
nekorekten,15
zaposlovati,15
brut,15
trg,15
tretjina,15
korekten,15
zakonit,15
obnašati,15
občutek,14
dr,14
kazen,14
izjava,14
poseg,14
sod,14
domovina,14
škoda,14
korist,14
prisoten,14
vrsta,14
ženska,14
dokler,14
rdeč,14
spraviti,14
spoštovati,14
jemati,14
določati,14
pravzaprav,14
močen,14
veselje,14
obravnavati,14
vsebinski,14
opozicijski,14
prenesti,14
blaginja,14
boriti,14
poveljnik,14
višina,14
ozek,14
hoditi,14
milijarda,14
maksimalen,14
različen,14
lepaspoštovan,14
poročilo,14
pameten,14
piš,14
program,13
pridobiti,13
smisel,13
kdorkoli,13
strokoven,13
nivo,13
zmanjševati,13
floskula,13
priimek,13
sekretarka,13
razčistiti,13
upravičenec,13
15,13
vsakdo,13
odločba,13
zapravljati,13
hudodelski,13
popraviti,13
porabiti,13
rezultat,13
ponavljati,13
privilegiranc,13
stopnja,13
sd,13
prijatelj,13
