Beseda,Števec
poročevalec,23
slišati,23
ura,23
politika,22
zdraviti,22
referendum,22
predloga,22
kritičen,22
postati,22
članica,22
zaposlen,22
določati,22
posebej,22
7,22
nanašati,22
finančen,22
bodisi,22
vložiti,22
sklican,22
koper,22
kdorkoli,21
kriza,21
andreja,21
zorman,21
skrb,21
dogovoriti,21
jelek,21
mesec,21
problematika,21
uporaba,21
mlad,21
obvestilo,21
poleg,21
cilj,21
premalo,21
obrazložiti,21
izvajati,21
cena,21
čim,21
vrtovec,21
tema,21
skupnost,20
tisoč,20
klinika,20
zgodba,20
končen,20
odgovoriti,20
omenjati,20
želja,20
mena,20
izgradnja,20
potreba,20
bati,20
mreža,20
kandidatek,20
hud,20
zagotavljati,20
iskati,20
vendar,20
dokaj,20
promet,20
interes,20
edin,20
njegov,20
trije,20
mnog,20
udeležba,20
47,20
uvod,19
dom,19
javnost,19
ezdravje,19
izvajanje,19
sprejetje,19
zagotavljanje,19
praksa,19
odnos,19
zaupanje,19
dopolnitev,19
napačen,19
30,19
odpreti,19
določitev,19
župan,19
korekten,19
reforma,18
razen,18
vključiti,18
čez,18
nazadnje,18
sodelovanje,18
dolgoročen,18
milojka,18
zdravljenje,18
organ,18
ostajati,18
15,18
rebalans,18
strategija,18
tikati,18
prebivalec,18
dama,18
širok,18
koalicijski,18
mih,18
visok,18
poraba,18
gostja,18
organizacija,18
vključen,18
pristojnost,18
vaš,18
pomeniti,17
ever,17
podpora,17
umik,17
izkušnja,17
pristojen,17
13,17
predložiti,17
sekretar,17
sod,17
korupcija,17
izvajalec,17
glaven,17
spremeniti,17
vezan,17
urediti,17
izkazati,17
poročiti,17
zormanhvala,17
povedan,17
celarce,17
prejšnji,17
a,17
20,17
kršitev,17
obveznost,17
vsebinski,17
lekarniški,17
proceduralen,17
predstavnica,17
razpolaga,17
počasi,17
upravljanje,17
pošten,17
pripraviti,17
obstoječ,16
morebiten,16
slep,16
standard,16
terjatev,16
volja,16
včeraj,16
odločanje,16
prihajati,16
njen,16
oba,16
hospica,16
oprema,16
očitati,16
nina,16
bolan,16
karkoli,16
vidik,16
preveč,16
osnutek,16
priložnost,16
eden,16
godechvala,16
uspel,16
šele,16
skušati,16
vloga,16
najbolj,16
prebivalstvo,16
sprejemati,16
relativen,16
jan,16
lipica,16
luk,16
jutro,16
držati,15
usmerjen,15
cinka,15
namenjen,15
odličen,15
odločiti,15
zaključen,15
zakonski,15
voda,15
meniti,15
predstavnikov,15
širitev,15
policija,15
sestra,15
andrej,15
poseben,15
razpis,15
praviti,15
okolje,15
zdravnikov,15
2014,15
franc,15
znati,15
kupovati,15
kakorkoli,15
zagovarjati,15
soglasen,15
nada,15
situacija,15
slaboviden,15
omogočati,15
razlika,15
vplivati,15
medicina,14
noč,14
pozen,14
točen,14
športen,14
pristop,14
smel,14
ivati,14
zadovoljen,14
dilema,14
sd,14
finance,14
notri,14
14,14
živeti,14
pol,14
postavljati,14
matjaž,14
povečati,14
preteklost,14
hiša,14
pozdravljati,14
nasprotovati,14
kordiš,14
muršič,14
zaslužiti,14
pomagati,14
zainteresiran,14
dobiček,14
möderndorfera,14
bolnikov,14
ukvarjati,14
begunec,14
notranji,14
sklop,14
41,14
vreden,14
lastnik,13
splošen,13
rs,13
tretji,13
ustava,13
pripeljati,13
prenos,13
vlagati,13
večkrat,13
zgolj,13
poslovniški,13
prekiniti,13
pet,13
grošelj,13
irena,13
čuš,13
funkcionirati,13
upravičen,13
opravičiti,13
ogromen,13
naveden,13
smrt,13
odprt,13
delen,13
primerjati,13
delež,13
par,13
osnova,13
pričeti,13
ponavljati,13
park,13
zapisan,13
dosti,13
urejen,13
všeč,13
bolezen,13
invalid,13
e,13
najmanj,13
profesor,13
reševati,13
podpredsednik,13
doba,13
partner,13
računski,13
star,13
načrt,13
dvorana,13
48,13
nega,12
položaj,12
direktiva,12
pogost,12
izguba,12
družina,12
brinovšek,12
bodoč,12
strokovnjak,12
erika,12
kredit,12
dokument,12
bolje,12
realen,12
resen,12
enoten,12
krajinski,12
uvoden,12
pojbič,12
dostopen,12
natančen,12
podpredsednica,12
zanimati,12
političen,12
kriterij,12
laboratorij,12
turizem,12
zloraba,12
veljaven,12
ugotovitev,12
vrtovechvala,12
narava,12
varuhinja,12
teren,12
tomaž,12
možina,12
kader,12
prostor,12
besedohvala,12
katerikoli,12
primaren,12
govorilo,12
kdor,12
urejati,12
cesta,12
smeti,12
omogočiti,12
40,12
kup,11
prepričati,11
dopolnilen,11
pridobiti,11
obenem,11
vesel,11
združen,11
osebje,11
babiški,11
zaključek,11
vključevati,11
kordišhvala,11
ptovati,11
napaka,11
maruša,11
mimo,11
poziv,11
ministricahvala,11
minimalen,11
slediti,11
drugje,11
stranka,11
informacija,11
branka,11
starš,11
jemati,11
nadomeščanje,11
obvestiti,11
vir,11
podati,11
istospolen,11
opozarjati,11
kadrovski,11
zagovornik,11
