Beseda,Števec
učenec,38
smisel,38
prisoten,37
jemati,37
opozoriti,37
gradivo,37
zmanjšanje,37
pokazati,37
trenuten,37
politika,36
emunij,36
najti,36
lokalen,36
invalidski,36
izjava,36
predstaviti,36
koalicijski,36
kasneje,36
hvalahvala,36
red,36
glasovati,36
poklicen,36
prinesti,36
upoštevati,36
kolegica,35
inštitut,35
skupaj,35
dogovor,35
dijak,35
korupcija,35
skoraj,35
aktivnost,35
meniti,35
določati,34
strašiti,34
sektor,34
roka,34
spol,34
zdravniški,34
skozi,34
rada,34
organ,34
situacija,34
izreden,34
domovina,34
sklicevati,34
sodelovati,34
kakovost,34
argument,33
meja,33
živeti,33
kakorkoli,33
hoteti,33
obdobje,33
osnutek,33
zapisati,33
2010,32
praven,32
združen,32
čakati,32
nepravilnost,32
izpolnjen,32
12,32
nastal,32
4,32
25,32
delavec,32
gospodarski,32
varnost,32
študent,32
širok,32
nakvis,31
težava,31
preteklost,31
štirje,31
trg,31
nad,31
trenutek,31
odziv,31
priprava,31
pristojen,31
predsednica,31
iskati,31
učiteljev,31
večina,30
kolikor,30
protiustavnost,30
brezposelnost,30
sodelovanje,30
spomniti,30
šolski,30
nikoli,30
predsedujoč,30
pojavljati,30
jezik,30
razpravljavec,30
nevrološki,30
majhen,29
sekretarka,29
rečen,29
drugje,29
kritičen,29
dostikrat,29
napisati,29
strošek,29
3,29
povečanje,29
oče,29
bolnišnica,29
skrb,29
aktiven,29
vpliv,29
celoten,29
zdravnikov,29
doseči,29
srčen,29
pol,29
primeren,29
nehati,29
enakost,29
edin,29
nadaljnji,28
nalagati,28
drugačen,28
pokojnina,28
tematika,28
zahteva,28
standard,28
pripravljati,28
povečevati,28
brati,28
bivši,28
akreditacija,28
ideološki,28
znanstven,28
vda,28
ostati,28
močen,28
sprejemati,28
ureditev,28
predstavitev,28
odločitev,28
urejati,28
zaposlitev,27
invalid,27
protiustaven,27
večkrat,27
zavedati,27
dovoliti,27
vena,27
a,27
oseben,27
7,27
sedeti,27
priporočiti,27
številka,27
nepremičnina,27
učbenik,27
človeški,27
glaven,27
sds,27
mandati,27
ljudski,27
vključiti,27
usposobljen,26
žeti,26
sklic,26
2011,26
stečaj,26
arhiv,26
zavrniti,26
veda,26
zgodovina,26
tale,26
usklajen,26
vzgajati,26
poročiti,26
napaka,26
mož,26
8,26
dodati,26
dotakniti,26
vrednota,26
ženska,26
glas,26
obveznost,26
avstrija,26
vodstvo,25
praksa,25
škoda,25
današnji,25
predvidevati,25
kolektiven,25
dovoljevati,25
tretji,25
dedovanje,25
odnos,25
pogled,25
možen,25
podpis,24
2009,24
baričič,24
november,24
amandmaj,24
šele,24
raziskava,24
gasilec,24
postavljati,24
žena,24
kirurgija,24
klinika,24
namenjen,24
dejstvo,24
kratek,24
11,24
uraden,24
pozitiven,24
doba,24
greda,24
bdp,24
razlagati,24
njen,23
narod,23
oni,23
končati,23
notri,23
noveti,23
februar,23
opredeliti,23
takraten,23
razlaga,23
političen,23
domač,23
tujina,23
13,23
uvedba,23
dispečerski,23
pozen,23
nikjer,23
volja,22
obrazložitev,22
sporen,22
žalosten,22
zagotavljati,22
pripomoči,22
nagrada,22
znižanje,22
postati,22
odgovoren,22
ukcje,22
opravičevati,22
letošnji,22
izobraževalen,22
preveč,22
znati,22
bolje,22
informacija,22
januar,22
5,22
prag,22
levica,22
kršiti,22
izboljšati,21
prostor,21
gasilski,21
poklic,21
prispevek,21
statistika,21
šibek,21
rezultat,21
mednaroden,21
osnova,21
kam,21
seznaniti,21
motiti,21
zakonodajnopraven,21
hiter,21
kader,21
opozicija,21
prejemek,21
sprostiti,21
ukinjati,21
splošen,21
institucija,21
poln,21
citirati,21
…,21
podoben,21
poslati,21
jubilejen,20
dobeseden,20
znanje,20
anomalija,20
davek,20
vabljen,20
sklican,20
generalen,20
društvo,20
študentov,20
infrastruktura,20
podaljševati,20
narava,20
usposabljanje,20
nasilje,20
združenje,20
telo,20
unija,20
tuj,20
gora,20
24,20
uspel,20
določiti,20
prebivalstvo,20
preiskava,20
pristojnost,20
kadar,20
pisen,20
darovalec,20
zastava,20
ukiniti,20
darovanje,20
9,20
slovenec,20
odstotek,19
dvigniti,19
povezan,19
izvoliti,19
janša,19
domovinski,19
zaključiti,19
ljudstvo,19
obremenitev,19
okvir,19
interventen,19
predstavnikov,19
diskriminacija,19
fakulteta,19
dvig,19
glava,19
pustiti,19
vložiti,19
prioriteta,19
reagirati,19
dualen,19
zraven,19
izvajalec,19
maribor,19
zavarovanje,19
zdravljenje,19
nasprotovati,19
zanimiv,19
glasen,19
dežuren,19
nerazumljiv,19
čustven,19
realen,19
smca,19
oster,19
90,18
zunanji,18
spoštovati,18
marsikdo,18
manjšina,18
zaposlovati,18
sprejem,18
zofv,18
kakršenkoli,18
zavzemati,18
članstvo,18
odprava,18
račun,18
regija,18
omeniti,18
slediti,18
šesti,18
nameravati,18
določba,18
procent,18
spodbujanje,18
izobrazba,18
