Beseda,Števec
vojska,67
predstavnik,67
izjemen,66
menda,66
neodvisnost,66
našteti,66
zaključiti,66
voditi,66
ovadba,66
zahtevati,66
ukrep,66
čeprav,66
opraviti,66
šele,65
3,65
11,65
tožilski,65
nekak,64
karkoli,64
začetek,64
nasprotovati,64
minuta,63
glava,63
bistven,63
očiten,63
möderndorfera,63
zakonski,62
takraten,62
zakonit,62
dolg,62
poseben,62
obdobje,62
9,62
dokaz,62
hvalahvala,61
pokazati,61
raven,61
kamera,61
pot,61
zaključek,60
zoper,60
sposoben,60
dokler,60
jutro,60
ministrov,60
zapisati,60
njen,59
poudarjati,59
državljanov,59
prijaviti,59
zaposlitev,58
ugotavljati,58
naloga,58
padel,58
običajen,58
unija,58
kredit,58
ter,57
zanimati,57
povsem,57
skozi,57
seznaniti,57
zakonodajnopraven,57
bistvo,57
dolžen,57
trditi,56
spis,56
povedan,56
zaveza,56
račun,56
stopnja,56
reagirati,56
ponavljati,56
sprejemati,56
rad,56
oglašanje,56
avstrija,56
pojem,55
ocena,55
mandat,55
e,55
utemeljiti,55
položaj,55
priznati,55
napaka,55
kljub,55
preiskovalen,55
plačati,55
prinesti,55
citirati,55
sklad,55
obrazložitev,54
sod,54
stavek,54
konkreten,54
30,54
prepričan,54
drugič,54
porabiti,53
podlaga,53
tovrsten,53
sodelavec,53
omeniti,53
sedlo,53
sindikat,53
napad,53
znan,53
možen,53
korekten,53
resnica,53
zapor,53
sekretarka,52
mimo,52
pisalo,52
migrant,52
dovoliti,52
dama,52
razložiti,52
reforma,52
skoraj,52
odnos,52
celota,52
življenje,52
sedanji,52
edin,52
resolucija,51
končati,51
argument,51
bančen,51
pogodba,51
izkušnja,51
najbolj,51
precej,51
rok,51
zagovarjati,51
sodniški,50
pameten,50
1990,50
določilo,50
kajne,50
dom,50
4,50
gospodarski,50
kakor,50
vseeno,50
kritizirati,50
patrio,50
znotraj,49
zagotoviti,49
proračun,49
pripraviti,49
rešiti,49
azilen,48
opravljati,48
varnosten,48
delovanje,48
2009,48
inštitucija,48
kdorkoli,48
greda,48
nanašati,48
umakniti,47
očitati,47
čakati,47
reprezentanca,47
žal,47
odločba,47
25,47
ugotovitev,47
razpravljati,47
izraz,47
varnost,47
popraviti,46
analiza,46
ljubljanski,46
tale,46
tuj,46
prebivalec,46
obnašati,46
pritisk,46
korist,46
itd,46
nujen,46
praksa,45
vodilo,45
posamezen,45
računski,45
poročati,45
izreči,45
kam,45
podpirati,45
veda,45
13,45
politik,45
preveč,45
pojasniti,45
daleč,45
pravnik,45
institucija,45
500,45
problematičen,44
hrvaški,44
trd,44
teči,44
1991,44
zgodovina,44
narejen,44
7,44
posebej,44
omenjati,44
priimek,44
stopiti,44
smel,44
napačen,43
2015,43
namesto,43
strošek,43
funkcija,43
novinar,43
neposreden,43
ljudstvo,43
imuniteta,43
par,43
pomoč,43
odvetnik,43
50,43
mimogrede,43
voda,43
korak,43
primeren,43
premoženje,43
plačevati,43
zagotovo,43
čim,43
posledica,42
šest,42
akt,42
mednaroden,42
nadzirati,42
poročiti,42
obraz,42
češ,42
zunaj,42
sum,42
cilj,42
majhen,41
razmera,41
diskreditacija,41
osnova,41
trajen,41
zraven,41
izgubiti,41
ponoviti,41
interes,41
preiskava,41
grd,41
končan,41
predhodnik,40
oglasiti,40
vreči,40
priporočiti,40
vsebina,40
izvajati,40
pošten,40
opravičevati,40
teden,40
realen,40
nekoč,40
dosti,40
razlika,40
zunanji,39
doseči,39
kakršenkoli,39
desni,39
prevzeti,39
bratušek,39
preden,39
uspel,39
kangler,39
amandmajati,39
pooblastilo,39
uspešen,39
splošen,39
inšpektorat,39
upoštevati,39
zmeniti,38
poropati,38
materialen,38
sojenje,38
učinkovit,38
domač,38
sto,38
maribor,38
nastal,38
načelo,38
uporabiti,38
lanski,38
aziti,38
ukrepati,38
obravnava,38
kazen,37
alenka,37
300,37
kriterij,37
2007,37
2010,37
cesta,37
letos,37
zadnjič,37
zaupanje,37
znižati,37
dodati,37
vojen,37
pozabiti,37
np,37
zapreti,37
izjava,36
enostaven,36
amandmaj,36
manjkati,36
raziskava,36
pozivati,36
realnost,36
postavljati,36
nizek,36
južen,36
občutek,36
cerar,36
pooblastiti,36
določiti,36
hiša,36
klop,36
bodoč,36
predloga,36
objaviti,36
mandatnovolilen,36
misel,36
kolega,36
odgovarjati,36
milijard,36
dodaten,35
nadalje,35
šturm,35
zaprt,35
krivica,35
napisan,35
zaupati,35
bruselj,35
čuden,35
držati,35
uvod,35
potreba,35
uvesti,35
mureči,35
uraden,35
kadrovski,35
kod,35
proceduralen,35
inšpekcijski,35
kadar,35
sklicevati,35
posel,34
poseg,34
deset,34
stečajen,34
pošiljati,34
potrebovati,34
tehničen,34
poleg,34
celj,34
slučajen,34
dovolj,34
dvakrat,34
nepravilnost,34
