Beseda,Števec
takoj,37
kasneje,37
poseben,37
hkrati,37
gradivo,37
razen,37
poznati,37
svoboščina,36
državljanka,36
dneven,36
združen,36
vsakdo,36
pogoj,36
podjetje,36
sosednji,36
načelo,36
uporabiti,36
daleč,36
ureditev,36
levičar,36
vojska,36
prvič,36
imenovati,35
ocena,35
ljudstvo,35
zahteva,35
dvom,35
voditi,35
odškodnina,35
roka,35
predlagatelj,35
zvezda,35
zraven,35
politik,35
gospodarstvo,35
slišati,35
tok,35
ogrožati,35
proces,35
kolega,35
sodelovati,35
volja,34
težek,34
osamosvojitev,34
povedan,34
trd,34
mera,34
oba,34
objavljen,34
bistvo,34
poročilo,34
vloga,34
lestvica,34
obveščevalen,34
dolžen,34
star,34
skupnost,33
čelo,33
poseg,33
manj,33
pasiven,33
moderen,33
čakati,33
vendarle,33
ogromen,33
moč,33
itak,33
voda,33
rok,33
krepiti,33
korist,33
tajen,33
stati,33
priložnost,33
misel,33
obramba,33
rešiti,33
končen,32
pojem,32
parlamentaren,32
element,32
izjema,32
član,32
razmera,32
stan,32
znak,32
nerazumljiv,32
greda,32
okoliščina,32
spomenik,32
smer,32
poln,32
huje,32
preprečiti,31
prisoten,31
vsekakor,31
odprt,31
sposoben,31
tretji,31
skoraj,31
odnos,31
hiter,31
trije,31
odločiti,31
prepričan,31
poslati,31
območje,30
problematika,30
podlaga,30
generalen,30
žrtev,30
soočiti,30
poskušati,30
zanimati,30
glava,30
negativen,30
ura,30
mrtev,30
včeraj,30
dom,30
braniti,30
solidarnost,30
10,30
nasproten,30
pravo,30
spraševati,30
podpreti,29
katerikoli,29
2,29
izkazati,29
pozitiven,29
hvala,29
pomeniti,29
tožilec,29
kazati,29
kdorkoli,29
ustavnopraven,29
poudarjati,29
reševati,29
organ,29
odpirati,29
ministrica,28
nadaljevati,28
opaziti,28
standard,28
slediti,28
soglasje,28
stopnja,28
odpreti,28
zdavnaj,28
dokler,28
bratušek,28
pravočasen,28
uporaba,28
pristojnost,28
odkrit,28
dilema,28
pol,28
ukrepati,28
delujoč,28
odvetniški,28
val,28
kvaliteta,27
ravnati,27
pravnomočen,27
vreči,27
vsebina,27
živ,27
ugled,27
proporcionalen,27
luč,27
spomniti,27
izgubiti,27
grob,27
nemški,27
opozicija,27
pripraviti,27
pripeljati,27
miren,26
igra,26
učinek,26
povezan,26
neumnost,26
vzeti,26
zagotoviti,26
konvencija,26
norma,26
številka,26
dovolj,26
razum,26
zdeti,26
samoumeven,26
popoln,26
preko,26
varstvo,26
nastal,26
bodisi,26
direktor,26
čeprav,26
kazenski,26
sporočilo,26
direkten,26
uveljaviti,26
znotraj,26
informacija,26
upoštevati,26
hip,26
predstavnik,26
dobeseden,25
potegniti,25
resolucija,25
vodstvo,25
kriterij,25
notri,25
prenesti,25
današnji,25
napisan,25
minul,25
nekolik,25
namesto,25
ponoven,25
veda,25
vena,25
nedvoumen,25
zavezovati,25
postava,25
cerar,25
pooblastiti,25
krasen,25
soglasen,25
spreminjati,25
sprenevedanje,25
zapreti,25
državljanov,25
notranji,25
drugam,24
zakonski,24
iznenada,24
delovanje,24
imenovanje,24
skupen,24
izjava,24
isis,24
bančen,24
dovoliti,24
poleg,24
pridobljen,24
utemeljen,24
izogniti,24
vpliv,24
zahtevati,24
spoštovan,24
prejeti,24
družba,24
drugič,24
hotel,24
silen,24
tikati,24
etika,24
obravnava,24
nasprotje,24
širok,24
izvršilen,24
bežati,24
preteklost,23
tovrsten,23
vleči,23
korupcija,23
zdravje,23
izvrševanje,23
oči,23
doživel,23
prepozen,23
navaden,23
tarifa,23
presoja,23
jutro,23
2008,23
mlad,23
povečati,23
navesti,23
kazniv,23
plačati,23
nehati,23
simbol,23
profesor,23
spregovoriti,23
razlika,23
pravosoden,22
stoja,22
alenka,22
zgolj,22
birokracija,22
omejitev,22
neroden,22
schengenski,22
izreči,22
signal,22
ogrožanje,22
kdaj,22
dvakrat,22
vreden,22
skratka,22
prevzeti,22
obraz,22
posloven,22
glaven,22
obrniti,22
ugotovitev,22
davkoplačevalec,22
opraviti,22
20,22
zagotavljati,22
5,22
plačevati,22
urejati,22
milijard,22
izgubljen,21
spomin,21
hrvaški,21
milijarda,21
dvorana,21
naloga,21
protiustaven,21
slej,21
šola,21
finančen,21
ravnokar,21
samostojen,21
marsikaj,21
človeški,21
lažen,21
ponoviti,21
presoditi,21
neodvisen,21
dodati,21
graditi,21
režim,21
povzročiti,21
funkcionirati,21
ustaviti,21
poslanski,21
omogočati,21
znanje,20
nadaljnji,20
socialističen,20
doseči,20
predmet,20
sod,20
razumen,20
3,20
poskrbeti,20
padel,20
dopusten,20
volivka,20
jama,20
preveriti,20
sodelovanje,20
teden,20
ubog,20
kadarkoli,20
gora,20
nekam,20
ostati,20
obravnavati,20
veljaven,20
prebivalec,20
kvaliteten,20
pripomba,20
določati,20
nenavaden,20
upravičen,20
prinesti,20
skrbeti,19
enoten,19
taksa,19
