Beseda,Števec
dneven,61
veljati,61
izven,61
žalost,60
spet,60
prodaja,60
amand,60
zakonodaja,60
industrijski,60
razmerje,60
posledica,59
…,59
postavljati,59
vprašati,59
sklad,59
izjava,58
sprejeti,58
delavec,58
naraven,58
razen,58
pripeljati,58
smisel,58
odstavek,57
dvigniti,57
sklic,57
takoj,57
pozitiven,57
znati,57
kapital,57
stopiti,57
socialističen,56
saj,56
kriterij,56
napisati,56
peljati,56
roka,56
dualen,56
12,56
režim,56
realen,56
zemlja,55
sprejet,55
tipičen,55
dejstvo,55
nepristranskost,55
izgubiti,55
pomislek,55
poseben,55
hiter,55
zasledovati,55
zmanjšati,55
število,55
plačevati,55
begunec,54
storiti,54
skozi,54
uspešen,54
pravnik,54
sprememba,54
hoditi,54
civilen,54
pozen,53
100,53
kršitev,53
6,53
zahtevati,53
preteklost,52
današnji,52
razvojen,52
pomeniti,52
pustiti,52
jugoslavija,52
koalicija,52
nenazadnje,52
pomoč,52
pričakovati,52
stvar,52
poslušati,52
trošarina,51
itn,51
policija,51
razlaga,51
poleg,51
izobrazba,51
graditi,51
množičen,51
informacija,51
štajerski,51
5,51
smiseln,51
uporabljati,51
štirje,50
naloga,50
dvom,50
predstaviti,50
ponudnik,50
razmera,50
skoraj,50
vrniti,50
ime,50
tema,50
nazadnje,49
temelj,49
sodnica,49
delen,49
zaključiti,49
lasten,49
zaposlen,49
pripravljen,49
kdaj,49
maribor,49
namen,49
oba,49
prinesti,49
zbornica,49
obrazložiti,48
energija,48
sektor,48
zaščita,48
oditi,48
praviti,48
sds,48
judikat,48
primerjati,48
ameriški,48
končen,47
izkazati,47
srednji,47
domač,47
odgovornost,47
knjiga,47
razvijati,47
veda,47
uslužbenec,47
uničiti,47
unija,47
uspel,47
razvit,47
konkurenca,47
spraševati,47
zakonski,46
njen,46
reševanje,46
oprostiti,46
odpreti,46
blagoven,46
reagirati,46
občutek,46
finance,46
reden,46
nekdanji,46
panoga,46
konkurenčen,45
last,45
prekmur,45
milijarda,45
nekje,45
posameznik,45
nadzor,45
monopolen,45
hvalalep,45
glaven,45
kupovati,45
statistika,45
premoženje,45
edin,45
podati,44
najmanj,44
revolucija,44
kandidatek,44
vrh,44
center,44
znamka,44
deklaracija,44
izobraževanje,44
spoštovanje,44
notranji,44
prednost,43
imenovanje,43
spoštovati,43
hrvaški,43
nevarnost,43
račun,43
relativen,43
povezava,43
načelo,43
možen,43
pravilen,43
50,43
sum,43
preživel,42
prilagajati,42
ideja,42
zahteva,42
inženir,42
izhajati,42
padel,42
zločin,42
pobuda,42
kmetijski,42
agencija,42
30,42
trgovec,42
profesor,42
branža,41
članica,41
razmišljati,41
živ,41
načrt,41
slišati,41
nalog,41
rešiti,41
škoda,40
tehnika,40
privaten,40
korupcija,40
kakorkoli,40
rast,40
maga,40
navaden,40
poročiti,40
načelnik,40
ja,40
nad,40
napad,40
sodstvo,40
greda,40
pridobiti,40
drugače,40
splošen,40
dejavnost,40
katastrofalen,40
lastnik,39
pravosoden,39
znanost,39
videz,39
2014,39
drža,39
univerza,39
dvig,39
sto,39
brezposelnost,39
drag,39
čakati,39
globalen,39
voziti,39
teden,39
študij,39
nastal,39
4,39
največ,39
švica,39
družina,39
načeti,39
poklicen,39
izpolnjevati,39
ozir,39
stalen,39
specialist,38
življenjski,38
oblika,38
opredeliti,38
vzeti,38
kmetija,38
držati,38
moč,38
članov,38
parlament,38
kazenski,38
uporabiti,38
storitev,38
kmetijstvo,38
volilen,38
doseči,37
