Beseda,Števec
splošen,81
sodelovati,81
oni,80
nadzoren,80
lastnina,80
povečevati,80
dovolj,80
politik,80
20,80
stabilnost,80
nadaljevati,79
prodaja,79
čeprav,79
podoben,79
najbrž,78
poziv,78
sektor,78
poslanka,78
ime,78
učinkovitost,78
socialen,78
seznaniti,77
spleten,76
privatizacija,76
nekak,76
poslanski,76
primerjava,75
janša,75
sklic,75
učinkovit,75
bati,75
amandmaj,74
pomeniti,74
napisan,74
narejen,74
agencija,74
približen,74
oglašanje,74
postaviti,74
vidik,73
zavod,73
znan,73
tveganje,72
holding,72
predstaviti,72
glaven,72
žal,72
odgovoriti,72
pol,72
oseben,71
luk,71
karkoli,71
smer,71
strokoven,70
združenje,70
preveč,70
vsebina,69
neposreden,69
15,69
zadolževati,69
preden,69
nerazumljiv,69
meniti,69
izobraževanje,69
oprostiti,68
osnova,68
ekonomija,68
bilanca,67
tuj,67
priprava,67
nekje,66
objavljen,66
čakati,66
vplivati,66
čez,66
urad,66
razlika,66
analiza,65
replik,65
dohodnina,65
zahtevati,65
predstavljati,65
pokazati,65
nazaj,65
dejanje,65
poznati,65
opozorilo,65
posledica,64
pripravljen,64
prebrati,64
pogoj,64
najbolj,64
pogovarjati,64
12,64
zadolžitev,64
pregled,64
hoteti,64
doba,64
poslati,64
sprejem,63
večkrat,63
policija,63
meja,62
ljubljanski,62
pozdraviti,62
dokapitalizacija,62
mramor,62
amandmajati,62
napisati,61
povečanje,61
osnoven,61
ugotovitev,61
državljanka,60
težek,60
opozarjati,60
trenutek,60
reforma,60
dragonja,60
število,60
poslovnik,59
poraba,59
predloga,59
včeraj,59
direktor,59
zmanjševati,59
oba,59
transparenten,59
nacionalen,58
brati,58
smeti,58
zakonodajnopraven,58
enak,58
situacija,58
janez,58
odpirati,58
uporabljati,58
postati,57
odločati,57
sd,57
postavljati,57
kolikor,57
usklajen,57
zraven,57
razen,57
vabiti,57
širok,57
dogovor,56
obrazložiti,56
namesto,56
vrniti,56
človekov,56
administrativen,56
škoda,55
skupen,55
vraničar,55
državljan,55
pozdravljati,55
ura,55
sodelovanje,55
pet,55
perspektiva,55
predstavitev,55
hrvaški,54
potekati,54
notri,54
zdeti,54
temeljen,54
parlament,54
formula,53
prenesti,53
investicijski,53
ponavljati,53
opravičilo,53
voda,53
dejavnost,53
siv,53
njegov,53
vrtovec,53
scenarija,52
praksa,52
znašati,52
kasneje,52
naslov,52
slišati,52
naložba,52
sedanji,52
edin,52
depoziti,51
dogodek,51
potrebovati,51
voditi,51
združen,51
kapitalski,51
narobe,51
kdorkoli,51
urediti,51
pomoč,51
metodologija,51
povezan,50
zaključiti,50
šolstvo,50
ustrezen,50
inštitucija,50
odnos,50
hiter,50
pojasniti,50
odločiti,50
50,50
no,50
eden,50
opravljati,49
zaseben,49
predlagatelj,49
sistemski,49
dogovoriti,49
organizacija,49
sestanek,48
komentar,48
cesta,48
migrant,48
nastal,48
neodvisen,48
posredovati,48
lepahvala,48
korist,48
štirje,47
upraven,47
izhodišče,47
dejstvo,47
negativen,47
skrb,47
opozoriti,47
prestrukturiranje,47
premalo,47
pripraviti,47
ocenjevati,47
natančen,47
odvisen,47
drugič,47
inštitut,46
nemec,46
rabiti,46
povprečnina,46
bančništvo,46
popravek,46
vizija,46
60,46
zagotovljen,46
odstotek,45
formalen,45
današnji,45
zdravstvo,45
storiti,45
pripravljati,45
včasih,45
predložiti,45
navesti,45
dobiček,45
poslušati,45
rešiti,45
končen,44
vašahvala,44
reševanje,44
pokojnina,44
napačen,44
skoraj,44
stabilen,44
8,44
300,44
pogled,44
nalog,44
omenjati,44
višina,44
nadzornik,44
povabilo,43
problematika,43
spreminjati,43
nikoli,43
odločba,43
prodati,43
okoli,43
opraviti,43
citirati,43
dolgoročen,42
šele,42
breme,42
ukvarjati,42
večina,42
živeti,42
koalicijski,42
priporočiti,42
nepravilnost,42
uvod,42
direktiva,42
25,42
prebivalstvo,42
potek,42
kakršen,42
zapreti,42
odstavek,41
zakonski,41
pokojninski,41
pojasnilo,41
izračun,41
preteklost,41
zaposlen,41
nato,41
reden,41
urejen,41
točen,40
drža,40
tomaž,40
olajšava,40
prihajati,40
ponoven,40
strateški,40
samostojen,40
financirati,40
takraten,40
življenje,40
postavka,40
pridobiti,40
lestvica,40
hranilnica,40
obdavčen,40
rezultat,40
izboljšati,39
območje,39
porabiti,39
lokalen,39
dobivati,39
dvorana,39
medij,39
odprt,39
svetoven,39
23,39
opozicija,39
center,39
9,39
delež,38
infrastruktura,38
uskladiti,38
vključevati,38
padel,38
tujina,38
izvajati,38
ogromen,38
ovira,38
ban,38
prenos,38
teden,38
sila,38
greda,38
grški,38
obveščati,38
skupnost,37
petrovič,37
akt,37
deficit,37
kam,37
roka,37
telo,37
povabiti,37
transparentnost,37
pobuda,37
apelirati,37
celota,37
pripomba,37
kakor,37
bolje,37
poroštvo,37
uporaba,37
horvati,37
urški,36
nadaljnji,36
popraviti,36
začenjati,36
evra,36
stečaj,36
zdravje,36
nesreča,36
najmanj,36
ljubljana,36
