Beseda,Števec
biti,4460
ta,2628
da,2556
jesti,2377
in,2315
v,1652
se,1442
na,1340
za,1212
pa,1046
ne,1036
ki,1028
jaz,819
tudi,714
on,578
tak,551
če,548
zakon,513
kot,488
imeti,486
še,484
ali,481
s,469
o,467
z,438
lahek,403
ves,397
sam,375
kar,356
vlada,312
drug,297
po,276
že,267
ampak,264
sem,262
iti,261
do,256
let,243
državen,239
vedeti,235
tisti,234
oda,231
kaj,230
ti,229
ker,227
pri,223
prav,221
en,219
velik,211
danes,210
problem,206
država,203
člen,198
glede,198
lep,198
kdo,198
zdaj,196
iz,195
misliti,190
stvar,189
več,187
slovenija,185
povedati,180
predlog,179
zato,176
predlagati,175
potem,172
pravi,170
kateri,170
banka,166
nekaj,165
javen,162
kak,162
tukaj,162
proračun,159
del,158
nov,157
podjetje,156
pred,155
seja,154
človek,153
kolega,150
kakšen,149
ko,148
takšen,139
dva,138
naj,138
želeti,135
–,135
dober,134
hvala,133
naš,131
skupina,131
res,129
ever,127
leto,127
spoštovan,127
poslanec,126
beseda,123
dobiti,122
odgovor,121
vprašanje,121
nek,118
rešitev,118
svoj,117
stran,115
zbor,115
odbor,113
amand,113
reklo,112
sredstvo,112
morati,112
narediti,112
ozir,107
čas,105
mogoč,105
seveda,104
ob,104
k,103
finančen,103
si,102
vaš,101
postopek,100
zelo,100
slab,100
koalicija,99
pogodba,99
milijon,99
bolj,98
razprava,98
poslanski,98
govoriti,97
podpreti,97
enkrat,95
sedaj,94
zakaj,94
konec,94
dati,93
denar,93
ugotavljati,92
dan,92
gospoda,91
videti,90
ukrep,90
prvi,89
zaradi,89
ministrstvo,89
sprememba,88
vedno,88
treba,87
minister,87
pravzaprav,87
način,87
strinjati,86
sicer,86
moj,86
morala,85
žeti,85
pravica,84
sprejet,83
kjer,82
sploh,82
svet,81
delo,80
delati,80
področje,80
predsednik,79
gospodarski,78
plača,77
zanimati,77
upati,75
glasovanje,74
mora,74
dejstvo,73
služba,73
sistemski,72
kolegica,72
zadeva,72
točka,72
dajati,71
primer,71
kolik,71
finance,71
cel,71
sodišče,71
potreben,70
jasen,70
glasovati,70
sistem,70
razpravljati,70
nekateri,69
pomemben,68
mesec,68
nič,67
slišati,66
praven,66
občina,65
razlog,65
proti,65
predvsem,65
slovenski,65
med,64
evropski,64
moči,64
komisija,64
prej,64
spraševati,64
določen,64
torej,63
amandmaj,63
mnenje,63
nihče,62
pač,61
manj,61
tisoč,60
mali,60
ostal,60
takrat,60
dogajati,60
projekt,59
uprava,58
podlaga,58
obravnava,58
sprejeti,58
naprej,58
priti,57
ter,57
podatek,57
začeti,57
trije,57
vsaj,56
ministrica,56
stranka,56
zadnji,56
tolik,56
miza,56
visok,55
1,54
zaposlen,54
sklep,53
dodaten,53
izobraževanje,53
dobiček,53
pogledati,52
deloven,51
sd,51
gospod,51
ocena,51
delavec,51
amandmajati,51
podpirati,50
skupaj,50
cilj,50
institucija,49
bančen,49
sklad,49
meniti,49
dejanje,49
vendar,49
nepovezan,49
rešiti,49
imenovan,48
urediti,48
oblika,48
verjeten,48
pomen,47
policija,47
konkreten,47
nekak,47
vsak,46
stanje,46
ljubljanski,46
2015,46
gospa,45
prepričan,45
luknja,45
enak,45
stopnja,45
tam,45
delovati,45
kriza,44
republika,44
gospodarstvo,44
podoben,44
oseba,44
interes,44
red,43
žalost,43
kajti,43
družba,43
obravnavati,43
bit,43
zakonodaja,43
ugotoviti,42
sodnik,42
odločiti,42
zakonodajnopraven,42
članov,42
rast,42
težek,41
korupcija,41
izvolitehvala,41
razumeti,41
gradivo,41
mena,41
pogovarjati,41
dokument,40
nadaljevanje,40
cerar,40
strošek,40
potrebovati,40
kljub,40
član,39
prihajati,39
nekdo,39
izpostaviti,39
noveti,39
bistven,39
omenjen,39
raven,39
davčen,39
opravljati,38
verjeti,38
pol,38
spremljati,38
odgovornost,38
lipica,38
njihov,38
varnost,37
saj,37
drugačen,37
resničen,37
pričakovati,37
predstavnik,37
2,36
naveden,36
problematika,36
naslednji,36
kazati,36
človekov,35
večkrat,35
dutba,35
političen,35
tikati,35
isti,35
ukvarjati,35
reč,35
obstajati,34
nazaj,34
mreža,34
najprej,34
pod,34
šport,34
reševati,34
nadzor,34
včeraj,33
voda,33
tir,33
ja,33
mesto,33
hvalahvala,33
poslovnik,33
zveza,33
veljati,33
poslušati,33
pokazati,33
dovolj,33
nujen,33
zdeti,33
