Beseda,Števec
kandidat,58
meriti,58
predmet,57
starš,57
resolucija,57
sedeti,57
sodstvo,57
ključen,56
organizacija,56
skupnost,55
zakonski,55
argument,55
2015,55
zavrniti,55
potreba,55
bodisi,55
piš,55
voda,55
izobraževanje,55
zapis,54
jemati,54
2014,54
2013,54
generalen,54
dvorana,54
sporen,54
banka,54
10,54
neodvisen,54
potek,54
amandmaj,54
pozitiven,53
dneven,53
izpostavljen,53
učinkovit,53
volivec,53
pristojnost,53
včasih,53
predloga,53
zahteva,52
gospodarski,52
pogled,52
kriza,52
uporabljati,52
nikakor,51
pustiti,51
kratek,51
milijon,51
namen,51
smel,51
opraviti,51
volitve,51
varnosten,50
jezik,50
dovolj,50
interpelacija,50
shod,50
zanimiv,50
policistov,50
celoten,50
priprava,50
daleč,50
uprava,50
primerjava,50
upoštevati,50
star,50
neodvisnost,49
okvir,49
prebrati,49
trenuten,49
čist,49
občutek,49
velikokrat,49
sindikat,49
omenjati,49
leten,49
odgovarjati,49
načrt,49
vloga,48
skrbeti,48
takoj,48
evropa,48
glas,48
dejanje,48
zapisati,48
obstajati,47
majhen,47
imenovanje,47
poskušati,47
strošek,47
vrednost,47
oči,47
sektor,47
tujina,47
demokratičen,47
obrniti,47
sds,47
sekretar,47
škoda,46
žeti,46
skupen,46
vsebinski,46
lotiti,46
zavedati,46
prisoten,46
pogoj,46
vendarle,46
skozi,46
temeljen,46
izjaviti,46
dvojen,46
izdelek,45
šele,45
večina,45
vsebina,45
poseben,45
ugotovitev,45
zveza,45
opozicija,45
dodati,45
vrniti,45
razen,45
pol,45
drugič,45
smca,45
razmisliti,45
slika,44
spis,44
drža,44
2,44
končati,44
prinašati,44
dogodek,44
vreden,44
izpostavljati,44
seznaniti,44
položaj,44
ogromen,44
nastal,44
zakonodajnopraven,44
ostajati,43
kakršenkoli,43
spet,43
ponoven,43
napisati,43
priporočiti,43
dokler,43
unija,43
preden,43
miza,43
posebej,43
vojak,43
vrednota,43
institucija,43
pretekel,43
rok,43
reševati,43
čud,42
ogrožen,42
vidik,42
janša,42
poslovnik,42
ravnati,42
pomeniti,42
zaposlen,42
zaupanje,42
neodgovoren,42
včeraj,42
odločba,42
mir,42
preveč,42
pristojen,42
1,42
pot,42
janez,42
deloven,42
prejšnji,42
obveznost,42
citirati,42
edin,42
izvoliti,41
omogočiti,41
zagotoviti,41
brati,41
navodilo,41
aktivnost,41
kredit,41
navesti,41
kam,41
stati,41
nasilje,41
merilo,40
problematičen,40
spleten,40
podpora,40
kršen,40
želja,40
stavek,40
sodnikov,40
glasovati,40
postaviti,40
bati,40
rezultat,40
volja,39
obrazložitev,39
učinek,39
ocena,39
uvrstiti,39
tožilstvo,39
zahtevati,39
znati,39
val,39
pripomoči,38
zloraba,38
zaskrbljujoč,38
veda,38
očitati,38
drugje,38
nizek,38
glava,38
uvod,38
pooblastiti,38
karkoli,38
celota,38
demokracija,38
smešen,38
ugotavljati,37
žalosten,37
zaveza,37
dolžnost,37
predvidevati,37
ekipa,37
kršenje,37
begunski,37
materija,37
vključen,37
romski,37
zahvaljevati,37
izkoristiti,37
smer,37
štirje,36
obseg,36
sodniški,36
arhiv,36
zapisan,36
voditi,36
dr,36
vrh,36
istospolen,36
odpreti,36
spoštovanje,36
samouprava,36
čez,36
počutiti,36
dolžen,36
kriv,36
koristen,36
normalen,35
zagotavljanje,35
dogovor,35
spoštovati,35
izreči,35
center,35
ravnanje,35
zahteven,35
pristop,35
precej,35
naveden,35
vodja,34
nadaljnji,34
objava,34
imenovati,34
nepotreben,34
sled,34
kategorija,34
spremljati,34
pošten,34
tokrat,34
izkušnja,34
cerar,34
napaka,34
pravočasen,34
pojasniti,34
jutro,34
doba,34
pisen,34
nasprotovati,34
pirotehničen,34
napačen,33
2012,33
določati,33
zgodba,33
zaščita,33
replik,33
preprečevanje,33
kandidatek,33
hvalahvala,33
močen,33
premalo,33
5,33
etičen,33
točen,32
doseči,32
objektiven,32
poklic,32
analiza,32
raziskava,32
takraten,32
pooblaščenec,32
institut,32
bivši,32
transparentnost,32
izobraževalen,32
možen,32
pritisk,32
misija,32
prvič,32
ustaviti,32
poseg,31
reševanje,31
znova,31
pripravljati,31
trajati,31
obsežen,31
poziv,31
odprt,31
narejen,31
direktiva,31
finance,31
soočati,31
naslov,31
pet,31
splošen,31
razvoj,31
oglašanje,31
upravičen,31
totalitaren,30
matičen,30
zaslužiti,30
sklic,30
elektronski,30
priča,30
soočiti,30
zaupati,30
izključen,30
predstaviti,30
nalog,30
izboljšanje,30
določba,30
kasneje,30
parlament,30
medicinski,30
uspel,30
okolje,30
kljub,30
nivo,30
etika,30
dejati,30
plačevati,30
privoščiti,29
potegniti,29
znanje,29
sekretarka,29
zavračati,29
varuhinja,29
čakati,29
prioriteta,29
izvajati,29
vladavina,29
ekonomski,29
gospodarstvo,29
skrajšan,29
prebivalstvo,29
delavec,29
50,29
premoženje,29
zdravje,29
koordinacijski,29
projekt,29
prepričati,28
kriterij,28
pozen,28
6,28
