Beseda,Števec
biti,121
in,63
da,63
ta,58
jesti,57
za,53
v,53
na,44
pa,39
se,33
evropski,32
tudi,32
ki,30
ne,26
odbor,19
slovenija,19
predlog,19
ves,18
sam,18
o,17
jaz,15
mlad,14
bratušek,14
unija,14
imeti,13
lahek,13
seveda,13
ampak,12
velik,12
on,12
že,11
politika,11
tak,11
še,11
zdaj,11
ali,10
če,10
s,10
stališče,9
en,9
kot,9
sem,9
alenka,9
uredba,8
postopek,8
cerar,8
seja,8
danes,8
podpirati,8
državen,7
nek,7
vedeti,7
kar,7
ko,7
svoj,7
republika,7
do,7
z,7
ozir,7
po,7
razprava,7
mnenje,7
zbor,7
nekaj,7
nekak,7
sploh,6
svet,6
predlagati,6
si,6
dan,6
nov,6
zelo,6
kateri,6
kak,6
država,6
veterinarski,6
vsak,6
zadeva,6
drug,6
beseda,6
povedati,6
komisija,6
zdravilo,6
takšen,5
ter,5
lep,5
sklep,5
samopredlaganje,5
takrat,5
področje,5
gospa,5
zdravstvo,5
uporaba,5
kaj,5
prihodnji,5
tukaj,5
stranka,5
ker,5
deloven,5
raven,5
glede,5
naš,5
zakonodaja,5
dovoljenje,4
ti,4
vlada,4
imenovanje,4
upati,4
stran,4
pridobitev,4
zdraviti,4
zato,4
verjeten,4
predvsem,4
nekateri,4
očiten,4
slab,4
misliti,4
dr,4
zagotovo,4
parlament,4
potem,4
preprečevanje,4
iz,4
socialen,4
predsedovanje,4
predsednik,4
sicer,4
moj,4
gospoda,4
korupcija,4
telo,4
naj,4
zakaj,4
program,3
reči,3
predstavljati,3
ustanovitev,3
kazati,3
mali,3
skupnost,3
morala,3
sprememba,3
cilj,3
kolega,3
zdravje,3
več,3
podpora,3
promet,3
generacija,3
ljudstvo,3
komisar,3
bolj,3
prisoten,3
koalicija,3
obravnavati,3
medicina,3
naprej,3
kandidat,3
kompromis,3
rad,3
kolegica,3
pri,3
mogoč,3
mir,3
govorilo,3
bistvo,3
okolje,3
odličen,3
celoten,3
kakšen,3
zaupanje,3
agencija,3
sprejet,3
human,3
konkreten,3
primeren,3
nadzor,3
nadaljevanje,3
poslanski,3
naslednji,3
komisarka,3
najbolj,3
meniti,3
dober,3
dva,3
primer,2
začeti,2
tu,2
prejšnji,2
preteklost,2
roka,2
jamstvo,2
strinjati,2
neurejen,2
optimizem,2
marsikdo,2
k,2
pozornost,2
boj,2
pošta,2
namen,2
pred,2
breme,2
formalen,2
december,2
7262004,2
evropa,2
dati,2
zaupati,2
pozvati,2
le,2
ugotavljati,2
hvala,2
splošen,2
cel,2
mandati,2
ogromen,2
sprejeti,2
pristojen,2
res,2
številka,2
ugotoviti,2
vseeno,2
gospod,2
govor,2
potrebovati,2
dostopen,2
izginiti,2
želeti,2
ignorirati,2
delati,2
tikati,2
volja,2
premalo,2
dajati,2
označen,2
reč,2
dejstvo,2
vprašati,2
vprašanje,2
imenovan,2
vsaj,2
slišan,2
brezposelnost,2
priti,2
njegov,2
let,2
dobiti,2
predložiti,2
čim,2
ženski,2
korekten,2
spraševati,2
slovenski,2
proti,2
9,2
poročilo,2
mandat,2
opozorilo,2
mesto,2
tokrat,2
verjeti,2
član,2
spoštovan,2
pozdrav,2
sprejmehvala,2
prvi,2
hearing,2
mednaroden,2
