Beseda,Števec
biti,1645
ta,929
da,772
in,611
jesti,598
se,492
projekt,429
pa,422
v,417
ne,412
na,327
jaz,283
ki,244
za,237
imeti,213
tudi,196
če,192
sredstvo,181
ker,178
on,166
še,159
tak,146
ali,136
ves,132
kot,129
občina,118
lahek,110
let,108
sam,106
ko,105
ampak,104
tisti,97
že,97
sem,97
potem,97
iti,95
kar,95
zdaj,90
z,89
finančen,89
do,87
s,87
milijon,81
drug,80
vlada,79
kaj,79
iz,78
perspektiva,76
vedeti,75
nov,74
več,73
po,73
konec,71
nek,70
en,68
denar,68
tukaj,68
reklo,62
narediti,62
dati,58
prej,57
velik,55
del,54
ozir,54
oda,54
nekaj,53
leto,52
program,52
povedati,52
ministrstvo,52
potreben,51
mora,51
misliti,51
ti,49
izvajalec,48
sklep,46
zelo,46
proračun,46
evropski,45
čas,45
investitor,45
zato,45
ostal,44
glede,43
kakšen,42
morati,42
operativen,41
nič,41
o,41
pri,41
dobiti,41
naš,41
problem,41
dober,40
čim,40
država,39
izveden,38
mesec,38
pač,37
kak,37
poslanec,37
začeti,36
počrpati,36
pravica,35
državen,35
dva,35
sedaj,35
pravi,34
pogodba,34
bit,34
naj,34
tam,34
treba,33
morala,33
odločba,33
kjer,33
gradben,33
priti,32
govoriti,32
mali,32
izvedba,32
župan,32
vsak,31
počrpan,31
verjeten,31
res,31
lep,29
črpanje,28
razumeti,28
uredba,27
svoj,27
ministrica,27
kohezijski,27
tolik,27
zakon,26
voda,26
delati,26
nekateri,26
notri,25
mogoč,25
naprej,25
bolj,24
stvar,24
rešitev,24
določen,24
lasten,24
videti,23
porabiti,23
sprejet,23
situacija,23
vaš,23
dovoljenje,22
saj,22
kateri,22
danes,22
2016,22
dan,22
možen,22
stran,21
telo,21
posredniški,21
moči,21
gospoda,21
nadaljevanje,21
kolik,21
pripravljen,21
2015,21
sprejeti,21
trije,21
kdo,21
seja,20
možnost,20
odgovor,20
dokončan,20
čakati,20
prav,19
volitve,19
naslednji,19
končan,19
čez,18
prepričan,18
nekdo,18
pred,18
minister,18
konkreten,18
reči,18
cel,18
škoda,18
podpisan,18
faznost,17
dokončati,17
infrastruktura,17
predsednik,17
primer,17
letos,17
kolikor,17
slovenija,17
seveda,17
takrat,17
tikati,17
enkrat,17
čeprav,17
predlagati,17
uradnik,17
poraba,17
hoteti,17
čist,16
odbor,16
zaradi,16
pol,16
moj,16
rabiti,16
noben,16
služba,16
kdaj,16
vrniti,16
izvajati,16
pripraviti,16
milijarda,15
drugače,15
2,15
11,15
zadeva,15
kje,15
garancija,15
najti,15
pregled,15
vodovod,15
praktičen,15
rešiti,15
gledati,14
50,14
18,14
prejšnji,14
narejen,14
nadaljevati,14
opozarjati,14
šele,14
star,14
nazaj,13
nihče,13
faza,13
si,13
oni,13
10,13
izvesti,13
teren,13
zadnji,13
hvala,13
kolega,13
napisan,12
zgraditi,12
težek,12
zaključen,12
letošnji,12
enostaven,12
skoraj,12
izvajanje,12
pripravljati,12
občinski,12
finance,12
plačati,12
informacija,12
jasen,12
znotraj,12
poznati,12
osnova,12
področje,12
vprašanje,12
pv,12
cilj,12
evropa,12
zavedati,12
cesta,12
med,11
pridobiti,11
spremeniti,11
izvedljivost,11
mena,11
prostor,11
vsaj,11
zagotoviti,11
komisija,11
mesto,11
eden,11
predvsem,11
zraven,11
vračati,11
odgovornost,11
kriv,11
mandati,11
zagotovljen,11
beseda,11
poročilo,11
prometen,11
začet,10
volja,10
deloven,10
želeti,10
prvi,10
način,10
najprej,10
gospod,10
člen,10
kmetijski,10
zakaj,10
tu,10
bruselj,10
breza,10
sezona,10
dosti,10
posamezen,10
plačevati,10
slišati,10
mnenje,10
praviti,10
okoljski,10
ukvarjati,10
pričakovati,10
–,10
stati,10
graditi,10
človek,10
nujen,10
smeti,10
načrt,10
večina,9
delo,9
ever,9
postopek,9
vendar,9
skrb,9
pomurski,9
podjetje,9
nit,9
verjeti,9
bančen,9
rečen,9
upati,9
zima,9
kilometer,9
vesel,9
doseči,9
overcommitment,9
delen,9
20,9
pristojen,9
hiter,9
govor,9
plan,9
razvojen,9
9,9
celota,9
par,9
politik,9
podatek,9
30,9
tehničen,9
reč,9
piten,9
meriti,9
pvoj,9
priprava,9
vključiti,8
sploh,8
ogromen,8
gospa,8
presek,8
ustava,8
črpati,8
podpisati,8
bati,8
stanje,8
plača,8
kratek,8
skupaj,8
mimo,8
pot,8
težava,8
žal,8
popraviti,8
gospodarstvo,8
opozorilo,8
kmet,8
ustaven,8
pogovarjati,8
2014,8
zgrajen,8
javen,7
strinjati,7
k,7
potrjen,7
politika,7
opravičevati,7
dneven,7
marsikaj,7
račun,7
odločiti,7
isti,7
vzeti,7
realizirati,7
kandidirati,7
pravnik,7
veda,7
zopet,7
začetek,7
poskušati,7
terminski,7
bistven,7
maj,7
izjava,7
fizičen,7
prositi,7
15,7
tuj,7
500,7
mop,7
enajst,7
op,7
zdrav,7
razpis,7
janša,7
rebalans,7
odgovoren,7
okolje,7
stranka,7
kmalu,7
prekuhavati,7
tožiti,7
vloga,7
siguren,7
namen,7
oktober,7
izpeljati,7
2018,7
gradbišče,7
govorilo,7
sodišče,7
vprašati,7
smisel,7
današnji,7
janez,7
ca,7
vedno,7
zdeti,7
zahtevati,7
razpravljati,7
ugotoviti,6
100,6
tisoč,6
pomen,6
odpadek,6
povečevati,6
400,6
potrditi,6
razvoj,6
regija,6
rad,6
mesten,6
narobe,6
županov,6
predviden,6
omeniti,6
oba,6
rop,6
december,6
izgubiti,6
hitrost,6
ugotavljati,6
hud,6
200,6
kanalizacija,6
poln,6
ja,6
manj,6
pravilo,6
naveden,6
pogoj,6
pregledati,6
vzet,6
pričeti,6
infrastrukturen,6
center,6
očiten,6
iskati,6
štirje,6
razprava,6
bojazen,6
pozdrav,6
ovira,6
volilen,6
nad,6
poleg,6
reševati,6
opozicija,6
enajsti,6
obdobje,6
okrog,6
sramota,6
700,6
zakonodaja,6
kup,5
predlog,5
nepočrpan,5
procent,5
strok,5
izreden,5
operativec,5
proizvodnja,5
kandidat,5
20072013,5
tretji,5
točen,5
sreda,5
kazen,5
direkten,5
dodaten,5
pospešiti,5
večkrat,5
drugam,5
800,5
izkoristiti,5
prihajati,5
takoj,5
tir,5
prekiniti,5
rok,5
ponoven,5
trajati,5
stroka,5
stališče,5
strošek,5
razkopati,5
povezava,5
vseeno,5
predsednica,5
prebrati,5
izvoliti,5
razmišljati,5
slab,5
dajati,5
zahtevek,5
zagotavljati,5
spremljati,5
preden,5
zakonodajnopraven,5
zastaviti,5
nekak,5
lanski,5
dogovoriti,5
ostati,5
pogledati,5
odprt,5
izgled,5
enak,5
razmerje,5
svet,5
a,5
podaljševati,5
pokrit,5
poiskati,5
drugačen,5
napisati,5
povprašati,5
objekt,5
pomoč,5
jesen,5
roka,5
spoznati,5
cera,5
poslušati,5
pokazati,5
potrebovati,5
približen,5
konstrukcija,5
dogajati,5
zagovarjati,5
april,5
kljub,5
raven,5
piš,5
železniški,4
red,4
razen,4
opravljati,4
noč,4
izgradnja,4
realizacija,4
13,4
potreba,4
strokovnjak,4
obstajati,4
pravilnik,4
dokument,4
šerifa,4
majhen,4
nivo,4
obratovanje,4
zunaj,4
smer,4
takšen,4
300,4
sekretarka,4
naenkrat,4
prestaviti,4
poskusen,4
odločati,4
precej,4
glaven,4
nevarnost,4
12,4
praksa,4
urediti,4
nikoli,4
zanimati,4
pomemben,4
unija,4
guček,4
ostajati,4
60,4
pod,4
poskrbeti,4
obljubljen,4
margareta,4
vrednost,4
odvzeti,4
odvisen,4
dolg,4
pasiven,4
okoli,4
prerazporediti,4
ob,4
zakošek,4
5,4
posebej,4
preveč,4
vnaprej,4
dokazati,4
obrest,4
apelirati,4
rezultat,4
obravnavati,4
dlje,4
sodelovati,4
prebivalec,4
lokalen,4
skozi,4
občutek,4
heči,4
ravnanje,4
podoben,4
polovica,4
bodoč,4
sprememba,4
poslanski,4
e,4
sklic,4
junij,4
najmanj,4
delavec,4
predstavljati,4
bivši,4
osnoven,4
34,4
la,4
skupen,4
okoljevarstven,4
kandidatura,4
praven,4
regionalen,4
spomlad,4
znati,4
dolenjski,4
organ,4
zemljišče,4
pridobljen,4
maga,4
njegov,4
odgovarjati,4
razlika,4
točka,4
miza,4
komisarka,4
predstavnik,4
investicija,3
skupnost,3
uiti,3
vmes,3
