Beseda,Števec
pol,893
omeniti,892
20,892
poslovnik,885
izreden,884
gradivo,883
vseeno,881
investicija,878
volitve,878
mir,878
sodelovati,878
smeti,878
opravljati,874
izvajati,874
ponoven,873
zdravstven,872
vojska,869
premoženje,867
cena,865
strategija,863
točen,862
trg,857
vrednost,853
medij,852
vidik,852
mandatnovolilen,849
kršiti,849
napisati,848
poslanka,844
plačevati,844
okvir,842
spomniti,842
kratek,841
tretji,834
okolje,832
izjava,831
le,831
star,830
osnova,825
cesta,824
priprava,823
6,816
sekretarka,815
osnoven,813
pravzaprav,812
najti,811
ime,809
žeti,808
rečen,805
razen,804
milijarda,802
območje,802
zakonski,800
urediti,800
vzeti,799
hiter,798
rešiti,797
zaposlen,795
mednaroden,793
današnji,790
sprejemati,787
posebej,784
politik,783
resničen,782
pomagati,780
zunanji,779
praktičen,772
normalen,771
izvajanje,770
vesel,768
skoraj,768
pot,767
hud,766
kršitev,765
reševati,764
sedeti,760
vložiti,758
upoštevati,757
kolikor,754
oba,754
celoten,754
rebalans,753
škoda,753
družina,751
lepahvala,750
zahtevati,748
upravljanje,748
nerazumljiv,747
izobraževanje,744
kakorkoli,743
zanimiv,743
pokazati,743
glasovanje,743
načrt,741
direktor,737
poseben,737
nekje,737
roka,736
preteklost,736
organizacija,736
no,731
podpora,731
prvič,730
položaj,727
širok,725
znati,725
izjemen,721
nadaljevati,721
zakonodajnopraven,721
smisel,719
tuj,715
državljanka,714
štirje,714
dodati,713
včeraj,713
3,712
rezultat,710
živeti,710
korak,706
nazadnje,704
tema,702
napaka,691
obrazložitev,688
precej,687
kriza,687
notri,684
skupen,684
vloga,683
dovolj,681
poročiti,680
spoštovati,675
preiskovalen,675
30,673
mandat,672
najbrž,670
opraviti,669
večkrat,668
2016,665
tožilec,665
nizek,663
izvoliti,663
sistemski,663
predloga,661
narobe,658
opozorilo,656
določba,656
dovoliti,654
končen,653
zapisati,653
sodstvo,652
ocena,652
glaven,649
preprečevanje,649
pravilnik,647
čakati,646
pozitiven,645
notranji,644
temeljen,644
argument,643
narejen,642
ravnanje,642
pogled,641
dom,641
drža,638
kredit,637
nekolik,636
dejavnost,636
njen,635
reforma,631
resolucija,630
življenje,629
kmetijski,628
takoj,628
amandmajati,628
stopnja,627
prihodnji,625
povedan,625
15,625
milijard,623
kmet,623
imenovati,623
vsebinski,622
vojen,622
primeren,619
glas,618
imenovanje,617
kakršenkoli,616
nacionalen,615
amandmaj,612
tožilstvo,611
šolstvo,610
rast,608
poskušati,603
sektor,602
prisoten,601
davkoplačevalec,601
nastal,600
uspešen,599
miza,599
razlika,599
infrastruktura,598
sodelovanje,597
avstrija,597
