Beseda,Števec
omeniti,24
zdravstven,24
delovanje,24
4,24
dovoliti,24
celarchvala,24
centrahvala,24
gotov,24
srednji,24
katič,24
celota,24
ustava,24
amandmajati,24
evropa,24
2014,24
podpredsednik,24
mir,24
njegov,24
sreda,23
spomniti,23
zunanji,23
odlok,23
maj,23
škoberen,23
kratek,23
dragonja,23
urški,23
11,23
zanimati,23
potreben,23
mesto,23
metoda,23
pogodba,23
sprejet,23
najbolj,23
oblast,23
praven,23
prekinjen,23
lipica,23
makovec,23
möderndorferhvala,23
tankohvala,23
delovati,23
včasih,22
financiranje,22
potreba,22
pet,22
izobraževalen,22
16,22
odnos,22
naroden,22
gospodarstvo,22
dijak,22
čeprav,22
tašner,22
misel,22
skoraj,22
zdeti,22
načrt,22
notranji,22
dvom,21
brinovšek,21
13,21
tilen,21
tonina,21
odločiti,21
oba,21
dunaj,21
preko,21
rok,21
uvoden,21
ugotavljati,21
17,21
koalicijski,21
odločitev,21
november,21
razmišljanje,21
organ,21
prodati,21
zakonodaja,21
neposreden,20
odločanje,20
nazaj,20
enostaven,20
resen,20
izvajanje,20
takšen,20
mureči,20
antonija,20
počivalšek,20
posebej,20
imenovati,20
györkös,20
reden,20
vsebinski,20
tehnologija,20
ukrep,20
anton,20
bačič,20
la,20
verbič,20
mnog,20
njihov,20
križanič,20
domovinski,20
dalja,19
julijan,19
zakonodajen,19
prodaja,19
dejavnost,19
kolik,19
veberhvala,19
povezan,19
bizjak,19
praksa,19
zakaj,19
meniti,19
oprava,19
žal,19
banka,19
20,19
7,19
govor,19
hotel,19
71,19
izraz,19
lokalen,19
veljati,19
podatek,19
končan,19
rahel,19
kordišhvala,19
razvojen,19
dragan,19
mera,19
tema,19
tretji,18
zgoditi,18
rezultat,18
ban,18
janje,18
uspešen,18
bratušekhvala,18
imenovanje,18
matej,18
guček,18
božič,18
kovačič,18
učinkovit,18
junij,18
problematika,18
lati,18
volitve,18
pripravništvo,18
noveti,18
danijeti,18
ljubljana,18
d,18
število,18
predstavljati,18
pripomba,18
znati,18
marinka,18
pripraviti,18
rešiti,18
soglašati,18
sploh,17
pristojen,17
znanstven,17
monetaren,17
mlakar,17
gorenakhvala,17
športnik,17
verjeti,17
nadaljevanje,17
nivo,17
margareta,17
upati,17
levicahvala,17
juršahvala,17
poklicen,17
gantar,17
lilijan,17
mednaroden,17
pogoj,17
vidik,17
krivec,17
opozarjati,17
uvod,17
vojska,17
projekt,17
matić,17
nerazumljiv,17
vprašati,17
korekten,17
kandidatek,17
smeti,17
razlika,17
brenčič,17
mitje,16
benedikt,16
podpora,16
milan,16
šimenkohvala,16
kajti,16
volja,16
dodaten,16
zakonski,16
kolegij,16
postopkovnohvala,16
takoj,16
cerar,16
kasneje,16
urediti,16
razlaga,16
informacija,16
status,16
ocena,16
nizek,16
pozdrav,16
pomoč,16
privaten,16
civilen,16
kdaj,16
bistvo,16
poročilo,16
odgovarjati,16
raven,16
strinjati,15
marec,15
prejšnji,15
odsoten,15
razmišljati,15
zaključen,15
dopolnitevhvala,15
sluga,15
pogačnikhvala,15
podjetje,15
gledati,15
priklhvala,15
krog,15
njen,15
stanje,15
sd,15
prisoten,15
oni,15
nasilje,15
unija,15
radi,15
katastrofa,15
skrajšati,15
zdravka,15
čušhvala,15
dogovoriti,15
zavarovanje,15
pogledati,15
eden,15
rebalans,15
ponavljati,15
8,15
rečen,15
kulturen,15
zavod,15
absoluten,15
30,15
slišati,15
pogled,15
kopmajer,15
daniti,15
slovenec,15
soden,15
oglasiti,15
predlagateljhvala,15
kontekst,14
istočasen,14
zorčičhvala,14
temeljen,14
erika,14
javnost,14
kmet,14
december,14
14,14
argument,14
upravičen,14
potekel,14
vraničar,14
meja,14
brati,14
opravičiti,14
zahvaljevati,14
oblika,14
dvig,14
poslušati,14
preteklost,14
oseben,14
omenjati,14
občutek,14
pustiti,14
učen,14
nekdo,14
vloga,14
kriv,14
oktober,14
besedohvala,14
učitelj,14
praviti,14
delodajalec,14
potrebovati,14
nemechvala,14
pogovor,14
vrniti,14
varianta,14
najbrž,14
miza,14
štirje,14
večina,13
družben,13
razen,13
zgodba,13
kozlovič,13
ureditev,13
varnosten,13
poudariti,13
ranc,13
lászló,13
pisen,13
referendum,13
račun,13
podpirati,13
logarhvala,13
začetek,13
napisati,13
premoženje,13
številka,13
hvaliti,13
18,13
ja,13
darka,13
zdravek,13
preveč,13
življenje,13
prvič,13
mahničhvala,13
domoljuben,13
proces,13
škodnik,13
največ,13
invalid,13
narobe,13
profesor,13
namen,13
širok,13
dopolniti,13
edin,13
göncz,13
majcenhvala,13
dovolj,13
dolgoročen,13
poslovanje,13
zavedati,13
april,13
nato,13
zavzemati,13
dvigniti,13
raziskava,12
čist,12
tisoč,12
erjavec,12
človekov,12
sistemski,12
študijski,12
muršičhvala,12
bodoč,12
bolje,12
majhen,12
vervi,12
človeški,12
natančen,12
