Beseda,Števec
biti,99
in,68
ta,64
jesti,46
da,46
ki,39
v,37
na,31
se,28
če,23
imeti,19
pa,18
on,18
ves,17
sam,16
tudi,16
dejavnost,15
ekonomija,15
za,14
že,14
država,14
jaz,14
velik,14
ne,14
s,13
kot,13
institucija,12
kar,12
potem,12
videti,11
tisti,11
ukrep,11
o,10
morati,10
z,10
drug,9
človek,9
iti,8
en,8
kak,8
po,8
neformalen,8
kaj,8
področje,7
še,7
takšen,6
stran,6
potrebovati,6
lahek,6
pravi,6
upravljanje,6
finančen,6
vendar,6
problem,6
funkcija,6
ali,5
zaveza,5
pogledati,5
sodnik,5
oda,5
zato,5
ugotavljati,5
nov,5
strategija,5
evropski,5
svoj,5
slediti,5
vprašanje,5
zadeva,5
sem,5
spremljati,5
seveda,5
iz,5
spoštovan,5
hvalahvala,5
vloga,5
dober,5
tovrsten,4
delo,4
predstojnik,4
prej,4
seja,4
pridobiten,4
slovenija,4
tak,4
siv,4
kajti,4
nekateri,4
preiskovalen,4
ukvarjati,4
tukaj,4
številen,4
do,4
odgovor,4
projekt,4
zakon,4
islandija,4
komisija,4
omenjen,4
korupcija,4
ostal,3
nek,3
kompleksen,3
postopek,3
tožilstvo,3
širok,3
pomen,3
oseba,3
več,3
del,3
politika,3
dejanje,3
svet,3
zaupati,3
davek,3
si,3
glaven,3
prav,3
kakšen,3
takrat,3
skupaj,3
naprej,3
zelo,3
vedeti,3
sodelovanje,3
k,3
pri,3
sodišče,3
skupina,3
organ,3
unija,3
pričakovati,3
gledati,3
obstajati,3
govoriti,3
dobiti,3
čim,3
–,3
visok,3
odgovornost,3
bolj,3
majhen,3
potreben,3
zdaj,3
nekaj,3
nuditi,3
produkt,3
ustvarjati,3
raziskava,2
reči,2
kriza,2
priča,2
konflikt,2
angleški,2
sum,2
smer,2
močen,2
vlada,2
nejasen,2
namen,2
dežela,2
slišati,2
začeti,2
odpravljanje,2
procent,2
formalen,2
preuranjen,2
ponudba,2
služba,2
pridobiti,2
pomanjkljivost,2
dati,2
npr,2
reševati,2
medsebojen,2
interes,2
vezan,2
odločati,2
podpora,2
šibek,2
dovoljen,2
ministrstvo,2
razmišljanje,2
dogajati,2
standard,2
pozabljati,2
izpostavljen,2
premakniti,2
poceni,2
zadnji,2
stopnja,2
nevladen,2
kateri,2
pooblastiti,2
izpostaviti,2
hvala,2
povzeti,2
povpraševanje,2
skandinavski,2
namenjen,2
ampak,2
korak,2
lastništvo,2
podoben,2
raziskovalen,2
pristranskost,2
voditi,2
okolje,2
preživetje,2
meriti,2
uspešnost,2
segment,2
sodniški,2
soden,2
predlog,2
tuj,2
politik,2
dividenda,2
navada,2
podjetje,2
sistemski,2
pedagoški,2
migrant,2
statistika,2
strašen,2
minister,2
novinar,2
državen,2
dokaz,2
danes,2
sicer,2
proti,2
večkrat,2
razvit,2
nujen,2
pravica,2
obljubljen,2
model,2
islandski,2
organizacija,2
spoštovati,2
raven,2
prihajati,2
zaključiti,2
moj,2
odvisen,2
glede,2
izjema,2
njihov,2
prvi,2
sprememba,2
oblika,2
mera,2
sedaj,2
greda,2
razkrivati,2
pripomoči,2
preko,2
forenzik,2
naj,2
razprava,2
pravosodje,2
meniti,2
,1
večina,1
rob,1
pomeniti,1
opozoriti,1
stanje,1
uvažati,1
pospeševati,1
podatek,1
sredstvo,1
dovoljenje,1
posebej,1
ti,1
prejšnji,1
čist,1
nezdružljiv,1
delavec,1
zamujati,1
nadzornik,1
sloneti,1
odbor,1
izhodišče,1
kvaliteten,1
pozen,1
videz,1
razen,1
začetek,1
kriminal,1
strinjati,1
delovanje,1
specializiran,1
blagajna,1
netransparenten,1
kazati,1
kodeks,1
let,1
korporativen,1
prepričati,1
življenjski,1
položaj,1
plača,1
preregulacija,1
koncentrirati,1
upati,1
računovodstvo,1
kolik,1
primerjati,1
pravilen,1
morala,1
strokoven,1
pred,1
cilj,1
mimo,1
mora,1
ocena,1
sploh,1
ravnokar,1
…,1
publicističen,1
parkrat,1
opozarjati,1
odkrivanje,1
vlagatelj,1
možnost,1
izvajalec,1
naenkrat,1
pereč,1
tam,1
enostranski,1
človekov,1
mednaroden,1
povišati,1
ljudstvo,1
proizvajati,1
aerodrom,1
predlagati,1
banka,1
izhod,1
primera,1
problematika,1
izmišljati,1
smernica,1
opravljati,1
stališče,1
kandidatov,1
opažati,1
regulirati,1
izveden,1
organiziran,1
25,1
poznati,1
inšpekcija,1
ozek,1
finance,1
cel,1
vodilo,1
strateški,1
ureditev,1
okvir,1
parirati,1
omogočati,1
edin,1
hkrati,1
vsekakor,1
mnenje,1
prodati,1
selitev,1
priznati,1
manjkati,1
res,1
investigation,1
najprej,1
strokovnjak,1
napaka,1
potrditi,1
govor,1
razvoj,1
norveški,1
spremeniti,1
kolikšen,1
trikotnik,1
oni,1
zaseben,1
zavrniti,1
nekje,1
predvsem,1
tok,1
želen,1
afrika,1
moč,1
delati,1
policija,1
marsikateri,1
okrepiti,1
teči,1
čas,1
bel,1
odgovoriti,1
kreirati,1
glasovati,1
dodatek,1
ustrezen,1
forenzičen,1
slab,1
misliti,1
poslovodenje,1
iskati,1
pogoj,1
kam,1
zanimati,1
družba,1
tranziten,1
omejiti,1
bistvo,1
nekolik,1
represiven,1
ko,1
hoteti,1
zaenkrat,1
dejstvo,1
temeljen,1
vpliv,1
mišljen,1
zavezništvo,1
ugled,1
kup,1
upravljavec,1
uporabiti,1
kariera,1
izjemen,1
pomemben,1
razlaga,1
joint,1
beloovratniški,1
prostor,1
številčen,1
vsaj,1
skupen,1
člen,1
znanstven,1
ustanavljati,1
teams,1
delodajalec,1
prevzem,1
zagovarjati,1
smisel,1
imenovalec,1
črn,1
nerazumljiv,1
pristopiti,1
preživel,1
moči,1
