Beseda,Števec
matičen,61
situacija,61
dopolniti,61
zaposlitev,60
lokalen,60
sistemski,60
zdravstvo,60
natančen,60
takrat,60
problem,59
opravičevati,59
zgoditi,59
pristojen,59
višina,59
priložnost,59
prihodek,59
7,58
čeprav,58
ura,58
smisel,58
misel,58
realizacija,57
majhen,57
poslovniški,57
okvir,57
holding,57
vsebina,57
opozicija,57
gledati,57
primeren,57
hanžek,57
star,57
njen,56
kakršenkoli,56
večina,56
sektor,56
izvajati,56
različen,56
nadomeščati,56
6,56
stvar,56
poznati,56
prvič,56
celovit,56
sporazum,55
argument,55
2013,55
pričenjati,55
poslovanje,55
sodelovanje,55
namreč,55
posloven,55
naslov,55
vojen,55
pravilen,55
čez,55
predloga,55
poglaviten,55
projekt,55
začenjati,54
nizek,54
nad,54
preveč,54
ponavljati,54
nenazadnje,54
okolje,54
pomoč,54
rad,54
dolgoročen,53
gost,53
obseg,53
počasi,53
letošnji,53
preden,53
približen,53
miza,53
rezultat,53
zgolj,52
jan,52
cena,52
realizirati,52
celoten,52
absoluten,52
omogočati,52
morebiten,52
zapisati,52
sploh,51
zdravstven,51
sluga,51
političen,51
obveznost,51
osnoven,51
posledičen,51
pravilo,51
bon,51
govorilo,51
realen,51
opraviti,51
spraševati,51
horvati,51
marijan,51
transfer,51
izjemen,50
četrti,50
preteklost,50
ideja,50
nadzor,50
omogočiti,50
negativen,50
sprejemati,50
znati,50
organ,50
naložba,50
včasih,50
dodatek,50
prijavljen,50
ustava,49
posredovati,49
posameznik,49
starševski,49
isti,49
ponoven,49
pozdravljati,49
ljubljana,49
trden,49
pobuda,49
skrb,49
hiter,49
uspel,49
uprava,49
drugače,49
nazaj,49
opozarjati,49
premoženje,49
vuk,48
razred,48
dama,48
pripadajoč,48
poseben,48
20,48
30,48
poudarjati,48
prejšnji,48
poslušati,48
grobišče,48
strokoven,47
javnost,47
ogrožen,47
potrebovati,47
segment,47
resen,47
razmera,47
povsem,47
načrt,47
vrsta,47
sprejetje,47
znesek,47
pet,47
razen,47
proces,47
državljanov,47
skupnost,46
podati,46
podpora,46
brezposeln,46
direkten,46
nacionalen,45
mera,45
vložiti,45
moč,45
obstoječ,45
vključiti,45
besedilo,45
odprodaja,45
informacija,45
nikakor,45
mirjati,44
članica,44
kapitalski,44
pozdrav,44
kakorkoli,44
irena,44
kontekst,44
kolik,44
družben,44
smer,44
matjaž,44
zdravje,44
edin,44
elektrarna,44
stanje,43
pogledati,43
noveti,43
deklev,43
bančen,43
osnova,43
objavljen,43
določba,43
pripomba,43
prejemek,43
financiranje,43
izpostaviti,43
status,43
očiten,43
tema,43
delež,42
usklajevanje,42
štirje,42
predstavnikov,42
strošek,42
izpostavljen,42
hvalahvala,42
predsedujoč,42
življenje,42
prost,42
spremeniti,42
kultura,42
predhoden,42
naštevati,42
opravljanje,41
najti,41
leten,41
fokusirati,41
roka,41
15,41
ekonomija,41
zahvaljevati,41
bodoč,41
trend,41
eden,41
smiseln,41
opravljati,40
spleten,40
vloga,40
vrednosten,40
trček,40
košnik,40
zgodba,40
nit,40
določiti,40
kljub,40
odločanje,40
prosimhvala,40
drugič,40
zapirati,40
posel,39
breznik,39
demografski,39
minuta,39
sekretarka,39
inštitucija,39
odgovoren,39
držati,39
25,39
kakor,39
izraz,39
sedež,39
primerjava,39
izboljšati,38
znanost,38
nadaljnji,38
odločati,38
nekdo,38
tokrat,38
prepričanje,38
upravičenec,38
drag,38
dovolj,38
prispevati,38
izraziti,38
ostati,38
razmerje,38
revščina,38
premalo,38
nalog,38
odgovoriti,38
zagotavljati,38
dejanje,38
obveščati,38
investicija,37
neprimeren,37
tomaž,37
vatovec,37
državljan,37
preiti,37
uveljavljanje,37
ustavnost,37
ogromen,37
ovira,37
spomniti,37
moment,37
naprava,37
varnost,37
vsebinski,36
sprejem,36
naloga,36
neposreden,36
stavek,36
jenka,36
takoj,36
andreja,36
17,36
optimalen,36
vpliv,36
pomagati,36
ranljiv,36
prinesti,36
opozorilo,36
siv,36
klanjšček,36
erika,35
zagotavljanje,35
gantar,35
pogled,35
2017,35
premišljen,35
marija,35
referendum,35
uslužbenec,35
aktiven,35
šport,35
mih,35
človekov,35
hud,35
poln,35
zavarovanec,35
administrativen,35
plačevati,35
znanje,34
izvedba,34
prinašati,34
zaveza,34
vabljen,34
bačič,34
računski,34
zbornica,34
plačilo,34
nasprotovati,34
načelo,34
klop,34
regija,34
sekretar,34
poročevalec,34
poglavje,34
volja,33
enostaven,33
zopet,33
resolucija,33
pravičen,33
poklic,33
študentski,33
kompromis,33
medij,33
odpraviti,33
kazati,33
idealen,33
časoven,33
peljati,33
materija,33
bodisi,33
40,33
splošen,33
kriza,33
veselje,33
mahnič,33
rešiti,33
delen,32
gostja,32
društvo,32
predmet,32
šola,32
številen,32
stopnja,32
najmanj,32
vztrajati,32
pomislek,32
poudariti,32
opravičilo,32
meglič,32
itd,32
nanašati,32
povabljen,32
zainteresiran,32
kriterij,31
deležen,31
akt,31
odprava,31
sestaven,31
