Beseda,Števec
nepremičen,14
kriv,14
vodstvo,14
noben,14
dovolj,14
državljanov,14
poslušati,14
obstoječ,13
red,13
dejanski,13
čez,13
realizacija,13
spomniti,13
predloga,13
podpirati,13
omeniti,13
oba,13
čakati,13
trenutek,13
minuta,13
ponudba,13
prebrati,13
glasben,13
zagotavljati,13
laboratorij,13
doseči,13
uraden,13
delež,13
20,13
nenazadnje,13
poraj,13
ustaviti,13
ustava,13
pacientov,13
avtomobil,13
nad,13
širok,13
koncesija,13
priporočiti,13
dr,13
marec,13
poglavje,13
dogajati,13
narediti,13
trenuten,13
radati,13
presaditev,13
združenje,12
predlagatelj,12
nepravilnost,12
večkrat,12
odločiti,12
odlok,12
precej,12
zdraviti,12
12,12
popolnoma,12
davkoplačevalec,12
imenovati,12
24,12
obravnavati,12
samouprava,12
informacijski,12
situacija,12
ljubljana,12
šele,12
elektronski,12
poleg,12
ustaven,12
tam,12
njegov,12
sodelovati,12
omogočiti,12
milijard,12
razen,11
možnost,11
točen,11
izjava,11
transparentnost,11
50,11
učinek,11
bistvo,11
nivo,11
nihče,11
kultura,11
postavljati,11
skoraj,11
izvedeti,11
stališče,11
posvet,11
last,11
poročiti,11
naložba,11
tuj,11
23,11
amand,11
vrniti,11
najti,11
članica,11
znesek,11
preveč,11
ocena,11
tajnost,11
amandmajati,11
pristojen,11
uspel,11
škoda,11
nizek,11
konkurenčnost,11
zbirka,11
enota,11
poslanec,11
sklic,11
mlad,11
ravnati,11
izmed,11
sodelovanje,11
tale,11
funkcija,11
ura,11
znižati,11
zastavljati,10
obveščen,10
plačilo,10
natančneje,10
splošen,10
gospa,10
odprava,10
uvod,10
znašati,10
prevoz,10
kontrola,10
storiti,10
izgradnja,10
zaključek,10
predsednica,10
kolikor,10
bistven,10
primanjkljaj,10
mimo,10
spremeniti,10
razmišljati,10
družba,10
ekonomski,10
luknja,10
ja,10
kriterij,10
časopis,10
soglasje,10
stavba,10
otrok,10
uslužbenec,10
delavec,10
vključen,10
razpisen,10
sprejem,10
kulturen,10
naslednji,10
naročilo,10
pozitiven,10
plačevati,10
gradivo,10
podeželje,10
sprejemati,10
milijarda,10
posameznik,10
omenjen,10
hoteti,10
prioriteta,10
upravljanje,10
uporabnik,10
obdobje,10
različen,10
opredeliti,10
zdravniški,10
spis,10
neobičajen,9
pridobiti,9
končen,9
odstavek,9
usklajen,9
trditi,9
želja,9
policist,9
občutek,9
kredit,9
težek,9
povzročiti,9
pobuda,9
bati,9
takoj,9
predstavnikov,9
kasneje,9
posloven,9
kratek,9
dostopen,9
14,9
praksa,9
urediti,9
dajati,9
podizvajalec,9
temeljit,9
težava,9
nastal,9
pacient,9
primeren,9
okoli,9
upravljavec,9
obvestiti,9
dutba,9
primerjati,9
kadrovski,9
zaslediti,9
21,9
oseben,9
ponavljati,9
februar,9
dosti,9
razpolaganje,9
zahtevati,9
agencija,9
dobiček,9
vloga,9
konferenca,9
vložiti,9
drag,9
žep,9
ukinitev,9
začeti,9
odziven,9
poslati,9
zavrnjen,9
bančništvo,9
županov,9
računski,9
omogočati,9
40,9
obvezen,9
pravilen,8
drugače,8
kandidat,8
potrditi,8
