Beseda,Števec
minimalen,5
zadeva,5
naslednji,5
spraševati,5
vrednost,5
čeprav,5
predstavljati,5
torej,5
nekak,5
matičen,5
dosedanji,5
13,5
ostal,5
razmerje,5
rabiti,5
amandmaj,5
breza,5
obravnavati,5
uspel,5
tikati,5
poklic,5
vrhunski,5
stranka,5
prejemnik,5
projekt,5
pomagati,5
celota,5
posamezen,5
funkcija,5
najbolj,5
pozitiven,5
kvaliteten,5
kader,5
noben,5
vpis,5
2013,5
znati,5
pozdraviti,5
trije,5
čim,5
vojen,5
gozd,5
sodelovati,5
razvojen,5
zakonodaja,5
večina,4
pozabiti,4
neposreden,4
podpora,4
prispevati,4
standard,4
tretji,4
želja,4
namenjen,4
dom,4
voditi,4
nič,4
spreminjati,4
doseganje,4
kroven,4
prenov,4
transparentnost,4
ustanovitven,4
vzeti,4
plačan,4
komisija,4
razmejitev,4
kultura,4
nuditi,4
faza,4
pripravljati,4
institucija,4
zbornica,4
glaven,4
kakovosten,4
pozoren,4
skupaj,4
priznati,4
gospod,4
prebrati,4
povečevati,4
skrb,4
razmišljati,4
poziv,4
12,4
15,4
dajati,4
izpit,4
povečanje,4
varčevalen,4
usklajevanje,4
zagotavljati,4
zaposlen,4
spremljati,4
primeren,4
državljan,4
medij,4
implementacija,4
članica,4
oblika,4
koalicijski,4
upoštevanje,4
učinkovit,4
določati,4
ustanovitev,4
gost,4
6,4
prinesti,4
učbeniški,4
hiter,4
iskati,4
prihodnost,4
poudarek,4
prihodnji,4
sporočiti,4
predhoden,4
urejen,4
celoten,4
finančen,4
razvid,4
teorija,4
velikokrat,4
prihraniti,4
integralen,4
siguren,4
proračunski,4
zasledovati,4
vzgojen,4
odpreti,4
tam,4
odzivnost,4
tematika,4
interes,4
izmed,4
ozek,4
dopolniti,4
zmanjšanje,4
manjkati,4
pooblastiti,4
kdaj,4
usposabljanje,4
državljanov,4
debata,4
pričakovati,4
današnji,4
njegov,4
kolegov,4
emuna,4
študentov,4
umetnost,4
poročilo,4
prvič,4
center,4
nalog,4
poseben,4
lesnopredelovalen,4
zdeti,4
izpolnjevanje,4
praktičen,4
konsenz,4
študij,4
mera,4
krepitev,4
skupnost,3
spet,3
postopen,3
pozornost,3
dejanski,3
dopolnilen,3
dokler,3
izboljšati,3
ime,3
pravilo,3
sled,3
zakonitost,3
odprava,3
7,3
nazadnje,3
kajti,3
gradnikov,3
povzeti,3
delati,3
srečanje,3
m,3
trženje,3
varnost,3
opravljen,3
študija,3
združen,3
materialen,3
prehrana,3
sram,3
obstajati,3
predložiti,3
preglednost,3
šolanje,3
izhajati,3
račun,3
taborjenje,3
višina,3
načrtovati,3
grozota,3
učinek,3
sporazum,3
realen,3
resen,3
umakniti,3
glas,3
poročati,3
sprejetje,3
prednost,3
markež,3
takšen,3
desus,3
učenec,3
rečen,3
kasneje,3
vseživljenjski,3
korist,3
zaupati,3
sd,3
enostaven,3
finance,3
organ,3
vseeno,3
razbrati,3
vrsta,3
odprtost,3
akter,3
11,3
izkazati,3
podpredsednica,3
popis,3
končen,3
korak,3
zgodovina,3
3,3
primerjava,3
soočati,3
lastninski,3
praviti,3
blag,3
urejanje,3
naučiti,3
žal,3
loterija,3
parlament,3
statusen,3
medicinski,3
reči,3
tu,3
posebej,3
prejšnji,3
življenje,3
kandidatka,3
ocena,3
opozarjati,3
mali,3
znotraj,3
usmeritev,3
vnuk,3
delovnopraven,3
25,3
20,3
konec,3
vsekakor,3
udeleženec,3
uresničevanje,3
očitek,3
žeti,3
domoljuben,3
pomanjkanje,3
dohodkoven,3
situacija,3
brezposelnost,3
30,3
zaveza,3
9,3
veljati,3
narava,3
skušati,3
pojavljati,3
sektor,3
negativen,3
ovira,3
dialog,3
avstrija,3
poslanka,3
sds,3
sedeti,3
vsota,3
vložiti,3
prenehanje,3
moderen,3
mahnič,3
prenašati,3
vključevanje,3
pouk,3
raziskovanje,3
pripomba,3
raba,3
2012,3
edin,3
sprejeti,3
zanimanje,3
pogovor,3
isti,3
zapolniti,3
ukvarjati,3
aktiven,3
bistvo,3
zagotovljen,3
hoteti,3
kamor,3
podprogram,3
izboljšanje,3
uporabnik,3
predmet,3
konkurenčnost,3
študentski,3
smeti,3
nadzor,3
izlet,3
dualen,3
učiti,3
vzrok,3
zahteva,3
štirje,3
prijaviti,3
strokovnost,3
star,3
polje,3
raziskava,2
prehoden,2
odreagirati,2
združenje,2
skrajšanje,2
južen,2
zaključevati,2
določba,2
zadosten,2
javnost,2
dolžnost,2
razvijati,2
pogost,2
vnesti,2
prehod,2
civilen,2
človekov,2
temeljiti,2
kadar,2
stroj,2
lisec,2
obrazložitev,2
vizija,2
osebnost,2
drugače,2
zahteven,2
ugotoviti,2
400,2
splošen,2
takraten,2
infrastruktura,2
kjerkoli,2
hearing,2
pristojen,2
pisen,2
udeležiti,2
cinka,2
šimenka,2
posameznikov,2
odgovoriti,2
omenjati,2
ustanovljen,2
bogat,2
znašati,2
izvajalski,2
realizacija,2
udeležen,2
zagotovitev,2
številen,2
pričakovan,2
premislek,2
obvoznica,2
utemeljitev,2
uveljavitev,2
inštitut,2
nameniti,2
podpis,2
marsikaj,2
odličen,2
vlagati,2
sekretar,2
zakonodajen,2
kontekst,2
