Beseda,Števec
tisoč,652
številka,650
varstvo,649
seznaniti,649
upoštevati,649
pozitiven,649
dokument,647
predsednica,646
predstavljati,645
vrsta,645
pristojen,644
prihajati,643
zgoditi,643
veljati,642
zakonski,641
namesto,641
ponoven,641
težek,640
manj,639
varnost,639
spraševati,638
podoben,637
celoten,636
policija,634
nacionalen,634
ocena,633
javnost,631
mena,627
predlagan,627
desus,627
vsebinski,626
spet,626
čim,626
vabiti,625
13,622
število,621
nadaljnji,619
agencija,619
dejanje,617
jan,615
ustava,615
predloga,613
kljub,613
potrebovati,611
razpravljavec,605
določba,602
določati,599
strošek,593
institucija,593
prejšnji,592
pobuda,592
proračunski,590
potreba,589
dovolj,588
20,588
reševanje,586
pozdrav,585
minuta,583
hkrati,582
odgovoriti,581
mlad,581
14,580
opravljati,579
posredovati,579
večina,577
izvajati,577
premoženje,575
korak,573
imenovan,572
proces,571
pojasniti,570
trček,567
vloga,567
lasten,565
pričenjati,562
potek,562
luk,560
opraviti,559
drugače,557
plača,555
vrednost,554
nanašati,552
učinkovit,550
resničen,550
obrazložiti,548
razen,548
posledica,546
končen,543
rebalans,542
voda,540
ba,540
izjemen,540
financiranje,539
evropa,538
pripravljen,534
smeti,532
prebrati,531
2013,531
vložiti,530
horvati,530
poleg,528
oglašanje,526
učinek,526
najti,524
mera,523
drugačen,521
družina,521
zdravstven,520
kmetijstvo,520
sporazum,519
monetaren,519
kazati,518
bančen,516
šola,516
pot,515
oblika,514
najbolj,513
dogajati,513
uporaba,512
preko,511
2016,511
dodati,511
pogodba,510
sektor,508
uspešen,508
želja,507
samouprava,506
povezan,505
majhen,504
doseči,504
osnoven,503
storitev,503
tovrsten,499
postaviti,498
rad,497
leten,495
30,491
posloven,489
urejati,488
imenovanje,485
odgovoren,483
prihodnji,482
omogočati,482
nekolik,482
vendarle,481
pravilo,480
kolik,477
kje,476
rast,476
razvojen,476
spremeniti,475
fiskalen,475
cerar,475
uporabnik,472
državljan,469
zahvaljevati,466
obveznost,465
reden,465
temeljen,464
zavod,464
poslovanje,463
celota,462
pooblastilo,462
razmera,462
meja,459
nad,459
pokazati,459
odnos,458
aktivnost,458
nazaj,457
postati,456
pojasnilo,455
račun,454
urediti,454
skozi,452
kolegij,451
investicija,449
žal,449
podpredsednik,449
določiti,448
omogočiti,448
moderen,448
preprečevanje,448
korupcija,446
prijaviti,446
proceduralen,444
znotraj,443
turizem,442
16,442
odlok,440
potekati,439
praviti,439
rezultat,438
faza,437
pregled,436
pripomba,436
zaposlen,435
namenjen,435
17,435
načelo,434
sistemski,434
zahtevati,433
vesel,433
eden,432
uvoden,431
preden,430
začenjati,430
zagotavljati,428
…,428
mandati,425
21,424
davek,424
opredeliti,423
andreja,423
očiten,423
mir,422
izmed,420
dvorana,419
tanek,417
jožef,417
poslušati,417
anje,416
resolucija,413
predviden,412
uvod,412
znanje,410
slediti,409
hiter,409
objavljen,408
oblast,408
25,408
popolnoma,405
območje,403
pristop,402
izhajati,401
dopolnilen,401
razmerje,400
cena,399
kriza,399
besedohvala,398
tema,398
osnova,398
povedan,396
nadzoren,396
absoluten,395
mateja,395
čist,395
dalja,394
obramba,394
ukvarjati,394
pozdraviti,393
terjatev,392
višina,391
zastaviti,389
šport,389
volja,389
čeprav,389
kdaj,388
alenka,388
pet,387
kulturen,387
direktiva,386
nizek,384
določitev,384
zanimiv,384
položaj,383
matjaž,383
številen,382
hoteti,382
neposreden,382
delavec,381
znanost,381
stopnja,380
ugotovitev,378
edin,378
preteklost,378
odprt,378
marka,377
vpliv,376
zakonodajen,376
sprejemati,376
povezava,375
kandidatek,375
dogovor,374
večkrat,374
storiti,372
poskušati,372
uporabljati,371
regija,370
parlamentaren,370
vir,370
poznati,369
prijavljen,369
kazenski,368
pisen,367
joža,366
vezan,365
volilen,365
ocenjevati,365
analiza,364
prekinjen,364
möderndorfera,363
predvidevati,362
družben,362
dušan,361
razmišljati,361
sprejem,360
izkušnja,359
direktor,359
zavarovanje,359
pomagati,359
povsem,358
besedilo,357
poslovniški,356
noveti,356
škoda,356
generalen,356
naslov,356
skrajšan,356
preprost,355
demokratov,354
sodnik,352
medij,352
sprejetje,351
pridobiti,351
podprogram,351
reševati,350
opozarjati,349
ekonomski,348
vprašati,347
zagotavljanje,345
h,345
promet,343
imenovati,343
akt,342
udeležiti,342
bratušek,342
dama,341
ravnanje,341
naloga,340
takoj,340
nekje,339
uredba,338
oni,337
priložnost,337
18,337
star,337
dovoliti,336
opozorilo,335
opravičevati,335
smiseln,335
zasedanje,334
rešiti,334
aktiven,333
minimalen,332
obseg,332
zavezništvo,332
19,331
lepahvala,331
izpostavljen,330
glaven,330
tehnologija,330
povečati,328
zaščita,327
držati,327
enoten,326
žibert,325
spreminjati,325
delež,323
enostaven,323
prepričan,323
navesti,322
učinkovitost,322
dopolniti,322
prijava,321
sodniški,321
logar,321
nalog,321
prehrana,319
življenje,319
plačilo,318
kazniv,318
kasneje,318
demokratski,317
znati,317
strateški,316
varnosten,316
zgodba,315
čez,314
veljaven,314
pogled,314
pretekel,314
kršitev,312
nikakor,312
posameznik,311
dotakniti,311
energija,310
sindikat,310
dutba,309
volitve,309
končati,309
vključen,309
irena,308
nazadnje,307
pomislek,307
včasih,307
rada,306
praktičen,305
vojen,305
obstoječ,305
precej,303
morebiten,303
deklaracija,302
celovit,302
prihodnost,302
