Beseda,Števec
25,13
kje,13
pod,13
spremljati,13
poznati,13
očiten,13
določiti,13
ustava,13
kmet,13
…,13
bivši,13
širok,13
načelen,13
edin,13
zavedati,13
družben,12
reforma,12
strah,12
program,12
dejanski,12
zgodba,12
končen,12
varnosten,12
čez,12
standard,12
zavrniti,12
volja,12
ustrezen,12
energija,12
težek,12
izjava,12
večkrat,12
njen,12
nazaj,12
glas,12
dostop,12
moški,12
poskušati,12
premog,12
deset,12
nobeden,12
medij,12
razmera,12
problematičen,12
naveden,12
vidik,12
povečati,12
rabiti,12
upoštevati,12
izgovor,12
zloraba,12
etičen,12
situacija,12
marginalen,12
last,12
lokalen,12
zavod,12
množica,12
osnoven,12
proračun,12
monitoring,12
interes,12
običajen,12
preiskava,12
odpraviti,12
razlagati,12
domneven,12
nujen,12
sodelovati,12
omejitev,12
trenutek,12
lasten,12
namestnik,11
zgoditi,11
kolegica,11
namenjen,11
sodba,11
predviden,11
napačen,11
izhajati,11
višina,11
zagotoviti,11
majhen,11
revež,11
holding,11
zmanjševati,11
naštevati,11
kolikor,11
izgubiti,11
ugotavljati,11
prepoved,11
nacionalen,11
varstvo,11
2,11
15,11
razlaga,11
katastrofa,11
tuj,11
ranljiv,11
dolžen,11
spreminjati,11
predsedujoč,11
prejšnji,11
zmanjšati,11
sum,11
uničevati,11
vir,11
nastop,11
gospodarstvo,11
problematika,11
leten,11
pregled,11
pogodba,11
obseg,11
največ,11
zapor,11
sds,11
sedeti,11
nad,11
zanesljiv,11
tujec,11
misel,11
okoljski,11
generalen,11
omogočati,11
razlika,11
notranji,11
vplivati,11
občina,10
plačati,10
tožilec,10
elektrarna,10
izboljšati,10
izreden,10
napisan,10
kaznovanje,10
koalicija,10
odprava,10
nestrpnost,10
odgovoriti,10
narobe,10
telesen,10
javnost,10
namen,10
odločiti,10
pobuda,10
tožilstvo,10
varčevati,10
priznati,10
skrb,10
živeti,10
dokler,10
status,10
težava,10
spoštovati,10
pravilo,10
policijski,10
oblika,10
zdrav,10
napad,10
akt,10
imenovati,10
zaposlovanje,10
tikati,10
iskati,10
poroštvo,10
skozi,10
9,10
ravnanje,10
pojavljati,10
ekološki,10
vloga,10
roka,10
zaseben,10
red,10
potrebovati,10
civilen,10
kakršenkoli,10
krasen,10
možen,10
razvojen,10
dvakrat,10
lastnik,9
začet,9
nemčija,9
zemlja,9
potrditi,9
celjski,9
temeljen,9
ideološki,9
pripeljati,9
prostor,9
varuhov,9
marsikaj,9
potreba,9
gospoda,9
letošnji,9
nekoč,9
sprejetje,9
letos,9
očitati,9
direktiva,9
človeški,9
istočasen,9
družinski,9
200,9
opraviti,9
subjekt,9
ukiniti,9
amand,9
vest,9
škoda,9
zaupanje,9
vrednost,9
4,9
parlamentaren,9
razrešiti,9
ponoviti,9
območje,9
irak,9
popraviti,9
svetoven,9
verjeten,9
lepaspoštovan,9
osnova,9
zagovornik,9
amandmajati,9
pristojen,9
razvoj,9
hotel,9
noveti,9
oster,9
našteti,9
brezposelnost,9
soden,9
vendar,9
sedanji,9
drag,9
hiša,9
ravnati,9
predstavljati,9
voden,9
naročanje,9
2016,9
kazenski,9
praviti,9
sprejemati,9
pritožba,9
bel,9
kršiti,9
rešiti,9
upokojenec,9
razmisliti,9
preiskovati,9
odgovarjati,9
kljub,9
bežati,9
davčen,9
kapital,9
nasilje,9
gradnja,8
telo,8
vladen,8
proizvod,8
naloga,8
sodelovanje,8
pozabiti,8
želja,8
številka,8
akcija,8
prepuščati,8
pomeniti,8
prodaja,8
postaviti,8
želeti,8
privatizacija,8
zunanji,8
no,8
tih,8
pokojninski,8
smer,8
financirati,8
boj,8
načeti,8
napotnica,8
nepogojen,8
zagotavljati,8
strošek,8
okoliščina,8
praksa,8
inšpektor,8
radi,8
grozljiv,8
500,8
nastal,8
ogromen,8
neskončen,8
protestirati,8
nekak,8
strupen,8
2004,8
investitor,8
inštitucija,8
razred,8
omejevati,8
porabiti,8
daven,8
itn,8
brezposeln,8
obravnavati,8
7,8
zapisati,8
celoten,8
razprava,8
dvigniti,8
narava,8
varuhinja,8
analiza,8
sektor,8
brut,8
konferenca,8
energetik,8
pozitiven,8
bolje,8
slučajen,8
nezakonit,8
pokazati,8
2014,8
katerikoli,8
zaupati,8
pooblastilo,8
ugled,8
zemljišče,8
ideologija,8
obdobje,8
mera,8
slovenec,8
obvezen,8
povprašati,7
dokončati,7
hs,7
nuklearka,7
celosten,7
omenjati,7
fin,7
odstotek,7
takraten,7
infrastruktura,7
privoščiti,7
izkušnja,7
dolina,7
vnaprej,7
kdorkoli,7
samostojen,7
uprava,7
prenos,7
odličen,7
storiti,7
preprečevanje,7
prevzeti,7
žrtev,7
pravnik,7
veda,7
enostaven,7
preko,7
pristop,7
solidarnost,7
obratovanje,7
sprejemanje,7
napisati,7
korist,7
neodvisen,7
