Beseda,Števec
januar,6
predpisan,6
zagotavljati,6
denar,6
15,6
močen,6
6,6
prinesti,6
leten,6
rezultat,6
strategija,6
srednji,6
prihodnost,6
uravnoteženost,6
vprašanje,6
skupen,6
ključen,6
hrvaški,6
namenjen,6
poslanka,6
subjekt,6
denaren,6
pozitiven,6
najmanj,6
prenehanje,6
30,6
noben,6
preveriti,6
reševati,6
zdaj,6
naložba,6
doba,6
možen,6
poslovnik,6
vzpostavitev,6
iskanje,6
zdeti,6
mera,6
uporabljati,6
investicijski,5
predlagatelj,5
jazbec,5
pridobiti,5
odstavek,5
spodbuda,5
tretji,5
izguba,5
volja,5
pripeljati,5
zvišanje,5
govoriti,5
izhajati,5
predčasen,5
postaviti,5
pristop,5
525,5
sekretarka,5
dopis,5
obveznica,5
poslovati,5
zastarel,5
519,5
odobren,5
delati,5
praksa,5
maribor,5
posojilo,5
izrecen,5
ekonomski,5
meja,5
temeljit,5
67,5
znan,5
srednjeročen,5
dutba,5
proti,5
kriterij,5
panoga,5
instrument,5
prodajalec,5
turizem,5
proračunski,5
dosežen,5
november,5
zniževati,5
dejanje,5
predsednica,5
izpolnjevati,5
hkrati,5
spreminjati,5
smatrati,5
prestrukturiranje,5
misliti,5
steber,5
posrednik,5
odgovoren,5
informacijski,5
vpliv,5
8,5
oster,5
vsebinski,5
delodajalec,5
povračilo,5
zagotovilo,5
enota,5
stresen,5
izdaja,5
vložen,5
ezdravje,5
negativen,5
strateški,5
vložiti,5
e,5
potrošnik,5
voden,5
oddajanje,5
interes,5
izmed,5
dokapitalizacija,5
raba,5
dodati,5
zaostriti,5
hvala,5
trditev,5
predstavitev,5
izboljšanje,5
uporabnik,5
metodologija,5
potek,5
narediti,5
novel,5
partner,5
poročilo,5
vaš,5
telekomunikacijski,5
opredeliti,5
predvidevati,5
pripraviti,5
kombinacija,5
problem,5
bančnik,5
ustanovitelj,5
večina,4
zaposlitev,4
oceniti,4
naprej,4
strinjati,4
položaj,4
podpora,4
1997,4
dopolnilen,4
okoliščina,4
ime,4
splošen,4
operativen,4
infrastruktura,4
lastnikov,4
tok,4
obvladovanje,4
odgovoriti,4
nekateri,4
učinkovitost,4
identificirati,4
realizacija,4
voditi,4
odgovor,4
opravljen,4
združen,4
uveljavitev,4
težek,4
izražen,4
prihajati,4
pokojninski,4
nadaljevanje,4
izobraževalen,4
realen,4
normalen,4
pakt,4
evidenca,4
preko,4
postavljati,4
energetski,4
ns,4
občinski,4
zagotavljanje,4
plača,4
premoženje,4
pridobitev,4
povezan,4
korist,4
hvalaspoštovan,4
nalagati,4
kraj,4
nacionalen,4
formula,4
plačati,4
dostopen,4
prebrati,4
zanimati,4
prostovoljen,4
dogovor,4
usklajevanje,4
tuj,4
zaiti,4
pod,4
političen,4
posredovati,4
šteti,4
4,4
smučišče,4
državljan,4
bilanca,4
takrat,4
pripomoči,4
matičen,4
lanski,4
5,4
posebej,4
socialen,4
porabiti,4
povedan,4
nasprotovati,4
logar,4
zavarovanec,4
upravljati,4
potrošnja,4
vsekakor,4
zmanjšati,4
ugotovljen,4
poceni,4
reden,4
prihodnji,4
okolje,4
reklo,4
miker,4
celoten,4
izvesti,4
ovira,4
lokalen,4
zaveza,4
občutek,4
odhodek,4
spodbujanje,4
podoben,4
zainteresiran,4
analiza,4
obisk,4
papir,4
dohodnina,4
razumeti,4
2007,4
2005,4
levica,4
uvajati,4
odvajanje,4
zasledovati,4
osnoven,4
kazati,4
lep,4
rezerva,4
končan,4
prelomen,4
pripravljen,4
širok,4
ekonomija,4
tam,4
siv,4
pokazati,4
zasneževanje,4
2013,4
solventnost,4
res,4
sprejemati,4
gotovinski,4
tehničen,4
recesija,4
isti,4
poslati,4
zavrnjen,4
aktivnost,4
izdatek,4
parlament,4
izvajati,4
prost,4
zavezati,4
42,4
nalog,4
razvojen,4
cesta,4
smeti,4
izpeljava,4
sorazmeren,4
načrt,4
izjema,4
dogovorjen,4
priprava,4
vplivati,4
spet,3
neposreden,3
avtorski,3
naloga,3
kartica,3
osredotočiti,3
sklep,3
100,3
zadosten,3
telo,3
odpadek,3
552,3
usmerjen,3
izključen,3
temeljiti,3
strog,3
prispevek,3
vizija,3
nagrajen,3
izboljšati,3
izreden,3
trajen,3
preprečiti,3
čez,3
tarifniti,3
kandidat,3
element,3
stanovanjski,3
predvidljiv,3
kajti,3
pozavarovanje,3
zapisan,3
izravnava,3
obremeniti,3
podrejen,3
imenovan,3
mena,3
energija,3
ustvariti,3
nič,3
doseganje,3
dvigovati,3
obstajati,3
odličen,3
postopen,3
sprejemljiv,3
iskalen,3
io,3
povzročiti,3
mehanizem,3
odražati,3
alenka,3
spremenjen,3
odločiti,3
vplačilo,3
scenarij,3
integriteta,3
prevzeti,3
gotovost,3
realizirati,3
likvidnost,3
54,3
57,3
navesti,3
neporabljen,3
prepričan,3
uspešen,3
dostikrat,3
zgolj,3
zunanji,3
korupcija,3
prilagoditi,3
podaja,3
poslan,3
faza,3
sprejemanje,3
slednji,3
izraziti,3
boniteten,3
upravičen,3
nadaljnji,3
upravičenec,3
pomislek,3
odločati,3
precej,3
truditi,3
glaven,3
