Beseda,Števec
davčen,219
pristojen,219
investicija,218
odgovornost,217
čist,216
podpora,214
drugače,214
nit,214
omeniti,213
zakonski,212
zaključiti,210
omenjen,210
tretji,209
njen,207
šola,207
potrebovati,206
minimalen,206
celoten,206
varnost,206
kmetijski,205
strošek,204
prihajati,203
nad,203
sds,203
višina,203
poznati,203
majhen,202
levica,202
spremeniti,202
zagotavljati,202
naveden,202
prejšnji,202
upoštevati,202
medij,201
govorilo,201
ja,200
splošen,200
korak,200
hiter,199
informacija,199
načrt,198
odnos,198
proračunski,196
predstavnica,196
evropa,196
razpravljavec,196
vloga,195
pojbič,195
vrednost,195
poudariti,195
račun,194
določba,194
uspel,194
bistvo,194
odstavek,193
nadaljnji,193
resolucija,192
žal,192
čeprav,192
sporazum,191
najti,191
poskušati,191
ustava,191
nanašati,191
določati,190
prebrati,190
izmed,190
kje,189
infrastruktura,189
plačilo,189
močen,188
mera,187
razmera,187
maribor,187
premoženje,187
povedan,186
proceduralen,186
2016,186
predpis,186
celota,186
nazadnje,184
faza,184
mnog,184
opravljati,183
rast,183
2013,182
dovolj,182
pripomba,182
institucija,182
spraševati,182
12,181
rezultat,181
učinek,180
poročiti,180
20,180
horvati,180
poleg,178
analiza,177
zanimati,177
opraviti,177
slovenec,177
obramba,177
znotraj,176
parlament,176
pot,176
prodaja,175
jan,175
sekretarka,174
preteklost,174
delež,174
aktivnost,174
storitev,174
odgovoren,173
seznaniti,173
nazaj,173
osnova,172
postati,171
državljan,171
urejati,171
nadomeščati,170
preprost,170
8,170
pooblastilo,170
omogočiti,169
sistemski,168
popolnoma,167
andreja,167
proces,167
invalidski,166
blagajna,166
cena,166
irena,166
veljaven,166
deklaracija,166
oglašanje,165
prihodnji,164
glaven,164
sindikat,164
razen,164
predloga,164
sekretar,163
zagotavljanje,162
osnoven,162
urediti,162
šport,162
iskren,161
življenje,161
kandidat,161
uprava,161
poslušati,161
…,160
poslovanje,160
politik,160
podpredsednik,160
ukvarjati,159
ljubljana,159
ekonomski,159
znesek,159
kmetijstvo,159
meja,158
e,158
sprejemati,158
podpredsednica,157
rešiti,157
zgolj,156
dvorana,156
pomeniti,156
sektor,156
15,156
marija,156
naloga,155
naslov,155
zaposlovanje,155
čez,155
znanje,154
vložiti,154
znati,154
vojen,154
nivo,154
precej,154
dodatek,154
leten,153
razvojen,153
rad,153
priložnost,153
reševanje,152
zgodba,152
zahtevati,152
pristojnost,152
nalog,152
omogočati,152
voda,152
dosti,152
povsem,151
preveč,151
okoli,151
anje,151
strateški,150
predviden,150
nerazumljiv,150
trenuten,150
razmišljati,149
kazati,149
ponavljati,149
fiskalen,149
matjaž,149
eden,149
očiten,149
korekten,148
resnica,148
zaščita,147
a,146
skrb,146
preden,146
godec,146
zapisan,145
dodati,145
skratka,145
opozarjati,144
družinski,144
skoraj,144
sprejetje,144
natančen,144
zaključek,143
oblika,143
7,143
prispevati,143
predlagan,143
reforma,142
kordeti,142
spomniti,142
pravosodje,142
pojasniti,142
smiseln,142
končati,141
zahvaljevati,141
obseg,141
dejanje,141
edin,141
praviti,141
objavljen,140
relativen,140
zastaviti,140
no,140
status,140
takoj,139
uporaba,139
predsednica,139
podati,138
pomagati,138
funkcija,137
roka,137
jutro,137
usklajevanje,137
