Beseda,Števec
obrok,10
pozdravljati,10
osnova,10
uporaba,10
potrošnik,10
vsebinski,10
projekt,10
zveza,10
zanimiv,10
nerazumljiv,10
sds,10
čakati,10
pripomba,10
dodati,10
dobrodošel,10
visok,10
omenjen,10
prioriteta,10
ideja,10
upravljanje,10
možen,10
vena,10
omogočiti,10
mera,10
tisoč,9
strah,9
težek,9
račun,9
kakršen,9
birokratski,9
meniti,9
bon,9
vodilen,9
starosten,9
predstaviti,9
urediti,9
opraviti,9
radi,9
3,9
informacija,9
meja,9
preko,9
uvesti,9
vrednost,9
mesto,9
jasen,9
matičen,9
predlagan,9
mesec,9
poznati,9
trend,9
8,9
dosti,9
iniciativa,9
vključen,9
ovira,9
velikokrat,9
morda,9
premoženje,9
zavod,9
pet,9
negativen,9
postaja,9
vabljen,9
absoluten,9
lotiti,9
2016,9
civilen,9
reč,9
doba,9
logičen,9
kljub,9
priprava,9
lasten,9
držati,8
poudariti,8
telo,8
procent,8
dokler,8
odstotek,8
varnosten,8
ranc,8
pisen,8
dejstvo,8
sekretar,8
postati,8
navesti,8
smel,8
sadje,8
deklaracija,8
kasneje,8
karton,8
15,8
korak,8
vojaški,8
zelen,8
najti,8
ogromen,8
os,8
resor,8
zorčič,8
glas,8
prinesti,8
eden,8
25,8
domač,8
stopnja,8
hotel,8
potekati,8
poslovnik,8
razvojen,8
drugačen,8
9,8
veljati,8
gsa,8
zakonodajnopraven,8
skratka,8
pomoč,8
prejeti,8
širok,8
2014,8
aplikacija,8
predstavitev,8
trček,8
pameten,8
nadzor,8
demokrat,8
zavzemati,8
krščanski,8
sekunda,8
dvigniti,8
star,8
obvezen,8
pomeniti,7
končen,7
splošen,7
ovojnica,7
izkušnja,7
motiti,7
razvoj,7
nepremičnina,7
policija,7
ustava,7
odgovor,7
uprava,7
topel,7
nit,7
rtv,7
transparentnost,7
stopiti,7
njen,7
veda,7
združevanje,7
prepovedovati,7
6,7
zunanji,7
ponoven,7
delovanje,7
cerar,7
kolikor,7
izgubiti,7
podaljšanje,7
objava,7
osmi,7
pozoren,7
povečevati,7
židan,7
pojasnilo,7
izvoliti,7
praksa,7
poročiti,7
popolnoma,7
kam,7
upokojenec,7
drugje,7
četrti,7
rezultat,7
pol,7
nastal,7
jemati,7
dovoliti,7
turizem,7
11,7
zdrav,7
območje,7
prejšnji,7
razpis,7
življenje,7
glasovanje,7
razmerje,7
podati,7
veljava,7
opozarjati,7
pravičen,7
vsekakor,7
študent,7
prepovedati,7
verjetneje,7
obramben,7
70,7
omejiti,7
proces,7
lokalen,7
odločitev,7
posamezen,7
obisk,7
dovoljen,7
ribiški,7
ustaven,7
varnost,7
podaljšati,7
srečevati,7
žival,7
debata,7
žnidar,7
uporabnik,7
cena,7
seznaniti,7
mlečen,7
situacija,7
smeti,7
poenotiti,7
raziskava,6
investicijski,6
vmes,6
ljubljana,6
vladen,6
usmerjen,6
človekov,6
komisar,6
medtem,6
ime,6
odstavek,6
pohvaliti,6
haloza,6
odprava,6
spodbuda,6
kolegica,6
pohvala,6
pripeljati,6
veriga,6
javnost,6
položaj,6
krog,6
živeti,6
zaključek,6
višina,6
julij,6
