Beseda,Števec
mena,8
župan,8
tahograf,8
2013,8
aniti,8
gorazda,8
obveščati,8
visok,8
zaporeden,8
trček,8
parlament,8
obdobje,8
korekten,8
seznaniti,8
raven,8
zdeti,8
mera,8
glasba,8
trenutek,8
prehoden,7
določba,7
festival,7
pridobiti,7
nevaren,7
društvo,7
koalicija,7
zapisan,7
potreba,7
19,7
opravljanje,7
predložiti,7
mandatnovolilen,7
prihajati,7
letošnji,7
bistvo,7
nivo,7
kultura,7
takoj,7
no,7
izvajanje,7
jezik,7
minuta,7
zagotavljanje,7
jožef,7
električen,7
izvajalec,7
drog,7
napaka,7
prebrati,7
končati,7
15,7
unija,7
posledica,7
italija,7
matjaž,7
doseči,7
substitucijski,7
delovati,7
a,7
predsednica,7
vsekakor,7
milijon,7
točen,7
cesten,7
zbirka,7
celoten,7
štirje,7
objekt,7
veljati,7
hrvaški,7
obseg,7
mlad,7
nedvomen,7
kazati,7
vozilo,7
mandati,7
predajati,7
mladina,7
funkcija,7
poslati,7
določati,7
današnji,7
identiteta,7
izvajati,7
razvojen,7
praven,7
rešiti,7
obvezen,7
večina,6
uredba,6
čist,6
reforma,6
ugotoviti,6
načrtovan,6
spremeniti,6
medtem,6
čez,6
regija,6
rad,6
popevka,6
družina,6
nekolik,6
učen,6
17,6
sevalen,6
samostojen,6
prosimlep,6
breznik,6
drža,6
nazaj,6
skoraj,6
znanost,6
ponoven,6
živ,6
enoten,6
rečen,6
imns,6
mirjamhvala,6
uskladitev,6
vrsta,6
podpredsednica,6
izmenjava,6
tajnost,6
pot,6
nakazati,6
spraševati,6
status,6
poklicen,6
kriterij,6
spoštovati,6
krivda,6
moč,6
davkoplačevalec,6
soglasje,6
reči,6
znesek,6
vnaprej,6
pooblaščen,6
20,6
volitve,6
spreminjati,6
nikakor,6
kršitev,6
obveznost,6
določiti,6
nerazumljiv,6
prebivalec,6
skozi,6
invalidski,6
pričenjati,6
celota,6
madžarski,6
direktor,6
invalid,6
zaščita,6
amandmajati,6
zasavski,6
gradivo,6
pripravljen,6
cilj,6
promet,6
ohraniti,6
2017,6
sprejeti,6
globa,6
zmanjšanje,6
predstavnica,6
potrebovati,6
aktiven,6
združitev,6
počasi,6
upokojenec,6
uporabnik,6
možen,6
prost,6
nalog,6
opozorilo,6
predvidevati,6
smeti,6
ps,6
vključiti,5
netransparenten,5
akt,5
julij,5
nepravilnost,5
zame,5
odstavek,5
varnosten,5
milan,5
naloga,5
dolina,5
motiti,5
udeležiti,5
odgovoriti,5
omenjati,5
zamenjati,5
ustava,5
slovenščina,5
preteklost,5
številen,5
tomić,5
morebiten,5
višina,5
postati,5
uveljaviti,5
pobuda,5
začasen,5
krivechvala,5
zdravstven,5
energetski,5
nemec,5
ljub,5
fakin,5
ivati,5
oba,5
pooblastiti,5
izobraževanje,5
odločati,5
strošek,5
skupaj,5
skrb,5
12,5
16,5
argument,5
družinski,5
sprožiti,5
primerjava,5
glasben,5
žnidar,5
kje,5
januar,5
posredovati,5
pravnomočen,5
denar,5
spleten,5
oblikovanje,5
manjšina,5
enak,5
imetnik,5
sledeč,5
zdravje,5
logar,5
vodilo,5
strategija,5
litija,5
hiter,5
govor,5
ohranjanje,5
srednji,5
iskati,5
70,5
informacijski,5
vpliv,5
odgovarjati,5
vključen,5
nekdo,5
ljubljana,5
najemnik,5
horvati,5
zlasti,5
podoben,5
napačen,5
prodajalec,5
ukrep,5
prenesti,5
zavod,5
povečanje,5
ustreznost,5
sevanje,5
spodbujati,5
bolnišnica,5
resničen,5
tujec,5
plačevati,5
sodelujoč,5
poročevalec,5
širok,5
prazen,5
pokazati,5
edin,5
nesprejemljiv,5
rast,5
poslušati,5
ideja,5
vesel,5
določilo,5
mnog,5
predmet,5
poročilo,5
prekršek,5
možgani,5
kljub,5
soglasen,5
monošter,5
družben,4
seznanjen,4
izhajati,4
pozornost,4
položaj,4
tisoč,4
zadovoljstvo,4
opravljati,4
izboljšati,4
sistemski,4
obenem,4
mramor,4
kajti,4
razvoj,4
oblikovati,4
volja,4
želja,4
dom,4
opravičilo,4
luksemburg,4
sodelavko,4
opravljen,4
sodba,4
uprava,4
neinvalid,4
gledati,4
težek,4
pravilnik,4
vljuden,4
marka,4
plin,4
prisiljen,4
slovenstvo,4
zaključek,4
namesto,4
sporen,4
varovanje,4
normalen,4
resen,4
postavljati,4
zdravljenje,4
sprejetje,4
markež,4
smer,4
vzpostaviti,4
vez,4
trajati,4
začeten,4
izraziti,4
žagar,4
priznati,4
poskušati,4
posamezen,4
boh,4
plača,4
jan,4
besedilo,4
ugotavljanje,4
vodstvo,4
povezan,4
stavba,4
neprekinjen,4
šoštanje,4
premog,4
najprej,4
marija,4
14,4
zavarovalnica,4
upravičen,4
zrasel,4
ugoden,4
vrniti,4
pretekel,4
praviti,4
klavditi,4
zaupanje,4
vrednost,4
nastal,4
preden,4
šteti,4
konkreten,4
primeren,4
rudnik,4
mesto,4
dovoliti,4
parlamentaren,4
hrastnik,4
